,power(kW),quantity(kWh),city,motor_way,country_roads,consumption(kWh/100km),A/C,park_heating,month,weekday,day,tire_type_All-year tires,tire_type_Summer tires,tire_type_Winter tires,driving_style_Fast,driving_style_Moderate,driving_style_Normal,trip_distance(km)
16598,49.0,9.19,0.0,1.0,0.0,13.285000000000075,0.0,0.0,4.0,5.0,30.0,0,1,0,0,0,1,51.7
16599,88.0,0.72,0.0,0.0,0.0,10.285000000000077,0.0,0.0,6.0,5.0,19.0,1,0,0,0,0,1,10.0
16600,35.0,6.5,1.0,1.0,1.0,11.340000000000078,1.0,0.0,5.0,2.0,21.0,0,1,0,1,0,0,42.0
16601,49.0,5.1,1.0,1.0,1.0,13.535000000000078,0.0,0.0,6.0,5.0,27.0,0,1,0,0,0,1,70.5
16602,100.0,20.0,0.0,1.0,0.0,13.445000000000078,1.0,0.0,10.0,3.0,1.0,0,1,0,0,0,1,75.0
16603,49.0,3.15,0.0,1.0,0.0,12.865000000000077,0.0,0.0,10.0,0.0,8.0,0,1,0,0,0,1,44.3
16604,35.0,6.6,1.0,1.0,1.0,13.070000000000078,0.0,1.0,2.0,4.0,24.0,0,0,1,1,0,0,42.0
16605,111.0,6.7,1.0,1.0,1.0,15.470000000000077,0.0,0.0,7.0,3.0,27.0,0,1,0,0,0,1,44.0
16606,132.0,25.0,1.0,1.0,1.0,17.305000000000078,0.0,0.0,2.0,0.0,19.0,0,1,0,0,1,0,129.0
16607,49.0,9.06,1.0,0.0,1.0,16.107206638740067,0.0,0.0,10.0,2.0,26.0,0,1,0,0,0,1,154.9
16608,85.0,3.8,1.0,1.0,1.0,16.107206638740067,0.0,0.0,11.0,4.0,18.0,0,0,1,0,0,1,20.0
16609,49.0,8.8,1.0,0.0,1.0,14.855000000000079,0.0,0.0,6.0,3.0,2.0,0,1,0,0,0,1,113.2
16610,278.0,30.0,0.0,1.0,0.0,15.170000000000078,0.0,0.0,7.0,1.0,2.0,0,1,0,0,0,1,269.0
16611,88.0,4.2,0.0,0.0,0.0,17.340000000000078,0.0,0.0,1.0,4.0,25.0,1,0,0,0,0,1,27.9
16612,60.0,11.5,1.0,1.0,1.0,15.490000000000078,1.0,0.0,8.0,6.0,12.0,0,1,0,0,0,1,110.0
16613,132.0,14.92,1.0,0.0,0.0,15.105000000000079,0.0,0.0,5.0,5.0,28.0,0,1,0,0,1,0,3.0
16614,60.0,3.6,1.0,0.0,0.0,14.810000000000077,0.0,0.0,10.0,0.0,31.0,0,1,0,0,0,1,53.0
16615,111.0,10.3,1.0,1.0,0.0,18.625000000000078,0.0,1.0,1.0,1.0,27.0,0,0,1,0,0,1,47.0
16616,80.0,18.0,0.0,0.0,1.0,21.60500000000008,0.0,1.0,12.0,3.0,10.0,0,0,1,0,1,0,55.0
16617,315.0,41.6,1.0,1.0,0.0,26.720000000000077,0.0,0.0,6.0,1.0,30.0,0,1,0,0,1,0,103.0
16618,60.0,25.0,1.0,0.0,0.0,21.915000000000077,1.0,0.0,11.0,0.0,22.0,0,0,1,0,0,1,64.0
16619,35.0,6.6,1.0,1.0,1.0,13.700000000000077,0.0,1.0,11.0,2.0,18.0,0,0,1,0,0,1,42.0
16620,85.0,13.98,0.0,1.0,1.0,14.105000000000079,0.0,0.0,7.0,0.0,22.0,0,1,0,0,1,0,122.0
16621,100.0,7.0,0.0,1.0,0.0,14.035000000000078,1.0,0.0,11.0,2.0,24.0,1,0,0,0,0,1,144.0
16622,85.0,1.8,1.0,1.0,1.0,12.385000000000078,0.0,0.0,11.0,3.0,23.0,0,0,1,0,1,0,20.0
16623,60.0,23.89,0.0,0.0,1.0,14.240000000000078,1.0,0.0,12.0,6.0,30.0,0,0,1,0,0,1,89.0
16624,132.0,12.34,1.0,0.0,1.0,18.330000000000076,0.0,0.0,4.0,3.0,28.0,0,1,0,0,0,1,11.0
16625,132.0,9.0,0.0,0.0,1.0,23.205000000000076,0.0,0.0,11.0,3.0,18.0,1,0,0,0,0,1,31.0
16626,111.0,8.8,1.0,0.0,1.0,29.68500000000008,0.0,1.0,2.0,6.0,6.0,0,0,1,0,0,1,29.0
16627,85.0,5.34,1.0,1.0,0.0,23.520000000000078,0.0,1.0,12.0,5.0,26.0,0,0,1,1,0,0,32.0
16628,80.0,1.5,0.0,0.0,0.0,15.400000000000077,0.0,0.0,11.0,2.0,20.0,1,0,0,0,0,1,11.0
16629,80.0,4.8,0.0,0.0,0.0,14.800000000000079,0.0,0.0,11.0,4.0,1.0,1,0,0,0,0,1,30.9
16630,88.0,14.23,0.0,1.0,1.0,15.150000000000079,1.0,1.0,3.0,1.0,10.0,0,0,1,0,1,0,93.0
16631,111.0,1.3,1.0,0.0,0.0,16.96000000000008,0.0,0.0,2.0,6.0,26.0,0,0,1,0,0,1,8.3
16632,85.0,10.6,1.0,1.0,1.0,14.76000000000008,1.0,0.0,8.0,6.0,12.0,0,1,0,0,0,1,102.0
16633,88.0,4.69,0.0,0.0,0.0,13.315000000000078,0.0,0.0,6.0,4.0,21.0,1,0,0,0,0,1,28.9
16634,278.0,46.0,1.0,0.0,1.0,21.625000000000078,0.0,0.0,12.0,1.0,12.0,0,0,1,0,0,1,116.0
16635,132.0,5.1,1.0,0.0,0.0,25.46000000000008,0.0,1.0,2.0,3.0,17.0,1,0,0,0,0,1,46.0
16636,60.0,23.8,0.0,1.0,0.0,21.355000000000075,0.0,0.0,4.0,3.0,13.0,0,0,1,0,0,1,93.0
16637,85.0,13.77,0.0,1.0,0.0,16.705000000000076,0.0,0.0,8.0,1.0,28.0,0,1,0,1,0,0,71.0
16638,111.0,7.2,1.0,1.0,0.0,15.480000000000077,0.0,0.0,1.0,4.0,10.0,0,0,1,0,0,1,44.0
16639,150.0,15.88,1.0,1.0,0.0,16.745000000000076,0.0,0.0,10.0,4.0,11.0,0,1,0,1,0,0,181.0
16640,60.0,20.36,1.0,1.0,1.0,17.120000000000076,1.0,0.0,8.0,4.0,9.0,0,1,0,0,0,1,119.0
16641,80.0,20.0,1.0,1.0,1.0,15.360000000000078,0.0,0.0,6.0,2.0,15.0,0,1,0,0,1,0,140.0
16642,111.0,6.6,1.0,1.0,1.0,14.140000000000079,0.0,0.0,5.0,2.0,16.0,0,1,0,0,0,1,45.0
16643,60.0,1.0,1.0,0.0,0.0,16.490000000000077,0.0,0.0,4.0,3.0,27.0,0,0,1,0,0,1,11.0
16644,80.0,10.2,0.0,0.0,0.0,16.505000000000074,0.0,0.0,1.0,3.0,23.0,1,0,0,0,0,1,69.1
16645,80.0,3.8,0.0,0.0,0.0,13.450000000000077,0.0,0.0,11.0,1.0,12.0,1,0,0,0,0,1,31.3
16646,49.0,4.3,0.0,1.0,0.0,16.107206638740067,0.0,0.0,5.0,6.0,19.0,0,1,0,0,0,1,64.6
16647,49.0,13.0,1.0,0.0,1.0,16.107206638740067,0.0,0.0,6.0,3.0,2.0,0,1,0,0,0,1,48.6
16648,85.0,1.68,1.0,1.0,1.0,10.465000000000078,0.0,0.0,6.0,0.0,27.0,0,1,0,0,0,1,20.0
16649,49.0,5.65,1.0,0.0,1.0,10.300000000000079,0.0,0.0,5.0,3.0,20.0,0,1,0,0,0,1,46.3
16650,111.0,6.3,1.0,0.0,0.0,15.63500000000008,0.0,0.0,9.0,3.0,3.0,0,1,0,0,1,0,47.6
16651,35.0,8.6,1.0,1.0,1.0,19.535000000000082,0.0,1.0,1.0,3.0,30.0,0,0,1,0,0,1,43.0
16652,60.0,19.0,0.0,0.0,1.0,16.84500000000008,1.0,0.0,6.0,1.0,25.0,0,1,0,0,0,1,96.0
16653,85.0,14.7,1.0,1.0,1.0,15.395000000000081,0.0,0.0,12.0,4.0,14.0,0,0,1,0,0,1,86.0
16654,35.0,6.5,1.0,1.0,1.0,16.11000000000008,0.0,1.0,2.0,0.0,10.0,0,0,1,0,0,1,43.0
16655,85.0,0.9,0.0,1.0,0.0,13.81000000000008,0.0,0.0,5.0,2.0,30.0,0,1,0,0,1,0,18.0
16656,315.0,11.0,1.0,1.0,0.0,18.220000000000084,0.0,0.0,9.0,5.0,11.0,0,1,0,0,1,0,32.0
16657,35.0,5.2,1.0,1.0,1.0,18.160000000000085,0.0,0.0,7.0,1.0,9.0,0,1,0,0,0,1,42.0
16658,35.0,6.5,1.0,1.0,1.0,13.930000000000085,0.0,0.0,9.0,2.0,30.0,0,1,0,1,0,0,42.0
16659,49.0,7.89,1.0,0.0,1.0,14.070000000000084,0.0,0.0,10.0,3.0,9.0,0,1,0,0,0,1,1.1
16660,111.0,9.1,1.0,1.0,0.0,16.440000000000083,0.0,1.0,12.0,2.0,5.0,0,0,1,0,0,1,45.0
16661,85.0,10.86,0.0,1.0,0.0,17.010000000000083,0.0,1.0,10.0,3.0,11.0,0,1,0,0,0,1,101.0
16662,80.0,3.0,0.0,0.0,0.0,13.600000000000083,0.0,0.0,6.0,6.0,2.0,1,0,0,0,0,1,22.8
16663,150.0,14.57,1.0,1.0,1.0,15.170000000000085,0.0,0.0,7.0,0.0,15.0,0,1,0,1,0,0,86.0
16664,49.0,6.63,1.0,0.0,1.0,14.985000000000085,0.0,0.0,4.0,0.0,10.0,0,1,0,0,0,1,50.9
16665,85.0,9.7,0.0,1.0,1.0,13.365000000000084,0.0,1.0,4.0,4.0,19.0,0,0,1,1,0,0,79.0
16666,85.0,6.6,1.0,0.0,1.0,13.300000000000086,0.0,0.0,4.0,6.0,29.0,0,1,0,0,1,0,51.0
16667,315.0,4.4,1.0,1.0,0.0,22.055000000000085,0.0,0.0,10.0,1.0,6.0,0,1,0,0,1,0,56.0
16668,60.0,13.1,0.0,1.0,1.0,25.010000000000087,0.0,0.0,4.0,3.0,13.0,0,0,1,0,0,1,80.0
16669,111.0,1.0,1.0,0.0,1.0,10.265000000000086,0.0,1.0,1.0,6.0,22.0,0,0,1,0,0,1,59.0
16670,132.0,15.0,1.0,1.0,1.0,11.660000000000087,0.0,1.0,1.0,5.0,8.0,1,0,0,0,0,1,128.0
16671,111.0,14.1,1.0,1.0,1.0,17.64500000000009,0.0,1.0,9.0,4.0,29.0,0,1,0,0,0,1,103.0
16672,111.0,9.6,1.0,1.0,0.0,16.380000000000088,0.0,0.0,1.0,4.0,22.0,0,0,1,0,1,0,36.4
16673,315.0,14.6,1.0,1.0,0.0,23.310000000000088,0.0,0.0,10.0,0.0,8.0,0,1,0,0,1,0,53.0
16674,85.0,2.1,1.0,0.0,0.0,20.77500000000009,0.0,0.0,1.0,1.0,31.0,0,0,1,0,1,0,15.0
16675,150.0,28.05,1.0,1.0,1.0,15.655000000000088,0.0,0.0,8.0,3.0,22.0,0,1,0,1,0,0,162.0
16676,49.0,12.4,0.0,1.0,1.0,14.630000000000088,0.0,0.0,9.0,6.0,5.0,0,1,0,0,0,1,69.7
16677,49.0,8.0,0.0,1.0,1.0,12.465000000000089,0.0,0.0,6.0,0.0,29.0,0,1,0,0,0,1,63.0
16678,60.0,11.0,1.0,0.0,0.0,13.72000000000009,1.0,0.0,9.0,5.0,18.0,0,1,0,0,0,1,144.0
16679,80.0,1.6,0.0,0.0,0.0,14.63000000000009,0.0,0.0,1.0,1.0,7.0,1,0,0,0,0,1,11.1
16680,278.0,50.0,0.0,1.0,1.0,17.485000000000092,0.0,0.0,9.0,1.0,11.0,0,1,0,0,0,1,162.0
16681,150.0,18.5,0.0,1.0,1.0,17.16000000000009,0.0,0.0,9.0,5.0,18.0,0,1,0,0,0,1,207.0
16682,80.0,5.3,0.0,0.0,0.0,15.775000000000087,0.0,0.0,5.0,1.0,7.0,1,0,0,0,0,1,30.7
16683,88.0,1.39,0.0,0.0,0.0,15.255000000000088,0.0,0.0,5.0,5.0,9.0,1,0,0,0,0,1,10.6
16684,132.0,5.63,1.0,1.0,1.0,14.020000000000088,0.0,0.0,7.0,4.0,10.0,0,1,0,0,0,1,28.0
16685,35.0,7.1,1.0,1.0,1.0,15.72000000000009,0.0,1.0,2.0,4.0,28.0,0,0,1,0,0,1,43.0
16686,85.0,3.02,1.0,0.0,1.0,15.45500000000009,0.0,0.0,5.0,1.0,4.0,0,1,0,0,0,1,21.0
16687,80.0,4.8,0.0,0.0,0.0,15.000000000000089,0.0,0.0,11.0,3.0,21.0,1,0,0,0,0,1,30.9
16688,60.0,18.05,1.0,0.0,0.0,20.080000000000087,1.0,0.0,11.0,0.0,29.0,0,0,1,0,0,1,9.0
16689,85.0,9.71,1.0,0.0,1.0,18.43000000000009,1.0,0.0,8.0,2.0,31.0,0,1,0,0,0,1,79.0
16690,278.0,37.0,1.0,0.0,1.0,17.000000000000092,0.0,0.0,8.0,0.0,31.0,0,1,0,0,0,1,21.0
16691,49.0,2.92,1.0,0.0,1.0,18.87000000000009,0.0,0.0,1.0,5.0,19.0,0,0,1,0,0,1,18.2
16692,80.0,13.79,1.0,0.0,1.0,17.435000000000088,0.0,1.0,11.0,2.0,24.0,0,0,1,0,1,0,104.0
16693,35.0,5.7,1.0,1.0,1.0,16.200000000000088,0.0,0.0,7.0,4.0,20.0,0,1,0,0,0,1,42.0
16694,88.0,12.1,0.0,0.0,0.0,13.88500000000009,0.0,0.0,10.0,2.0,16.0,1,0,0,0,0,1,85.2
16695,132.0,1.18,1.0,0.0,0.0,21.055000000000092,0.0,0.0,3.0,6.0,14.0,0,1,0,0,1,0,21.0
16696,60.0,1.27,1.0,0.0,0.0,22.03500000000009,0.0,0.0,9.0,5.0,24.0,0,1,0,0,0,1,2.0
16697,88.0,10.0,0.0,1.0,1.0,14.18000000000009,1.0,1.0,2.0,2.0,24.0,0,0,1,0,1,0,60.0
16698,49.0,3.26,1.0,1.0,1.0,11.31500000000009,0.0,0.0,10.0,0.0,8.0,0,1,0,0,0,1,37.1
16699,85.0,1.78,1.0,1.0,1.0,9.26500000000009,0.0,0.0,6.0,1.0,21.0,0,1,0,0,0,1,22.0
16700,49.0,6.59,1.0,0.0,1.0,11.01500000000009,0.0,0.0,3.0,2.0,2.0,0,0,1,0,0,1,47.3
16701,150.0,26.73,0.0,1.0,0.0,17.26500000000009,0.0,1.0,3.0,6.0,25.0,0,0,1,0,0,1,78.0
16702,35.0,5.9,1.0,1.0,1.0,17.16000000000009,0.0,0.0,6.0,1.0,16.0,0,1,0,0,0,1,43.0
16703,35.0,6.8,1.0,1.0,1.0,14.95500000000009,0.0,1.0,4.0,0.0,12.0,0,1,0,0,0,1,42.0
16704,315.0,19.9,1.0,1.0,0.0,22.31500000000009,0.0,0.0,3.0,1.0,1.0,0,0,1,0,1,0,119.0
16705,100.0,5.0,0.0,1.0,0.0,21.96000000000009,1.0,0.0,6.0,4.0,10.0,1,0,0,0,0,1,96.0
16706,85.0,1.2,1.0,0.0,0.0,14.19000000000009,0.0,0.0,4.0,1.0,9.0,0,0,1,0,1,0,9.0
16707,88.0,14.91,1.0,1.0,1.0,12.31500000000009,0.0,0.0,8.0,5.0,25.0,0,1,0,0,1,0,127.1
16708,150.0,3.92,1.0,1.0,1.0,16.23000000000009,0.0,1.0,10.0,0.0,29.0,0,0,1,1,0,0,158.0
16709,100.0,30.0,0.0,1.0,0.0,21.34500000000009,1.0,0.0,8.0,2.0,18.0,1,0,0,0,0,1,118.0
16710,85.0,10.78,0.0,1.0,0.0,19.68000000000009,0.0,0.0,9.0,6.0,29.0,0,1,0,0,1,0,47.0
16711,100.0,6.0,0.0,1.0,0.0,16.30500000000009,1.0,0.0,9.0,0.0,13.0,1,0,0,0,0,1,57.0
16712,35.0,8.5,1.0,1.0,1.0,17.490000000000087,0.0,1.0,10.0,4.0,28.0,0,0,1,1,0,0,43.0
16713,315.0,29.49,1.0,1.0,0.0,24.36000000000009,0.0,0.0,7.0,5.0,4.0,0,1,0,0,1,0,67.0
16714,111.0,11.2,1.0,0.0,0.0,24.06500000000009,0.0,0.0,10.0,2.0,24.0,1,0,0,0,0,1,59.3
16715,85.0,3.8,1.0,1.0,1.0,19.09000000000009,0.0,0.0,2.0,1.0,14.0,0,0,1,0,1,0,20.0
16716,49.0,11.13,0.0,1.0,1.0,16.35500000000009,0.0,0.0,3.0,4.0,25.0,0,1,0,0,0,1,81.2
16717,111.0,6.7,1.0,1.0,0.0,18.02000000000009,0.0,1.0,1.0,1.0,31.0,0,0,1,0,0,1,30.0
16718,35.0,16.5,0.0,1.0,1.0,19.670000000000087,0.0,0.0,8.0,4.0,29.0,0,1,0,1,0,0,97.0
16719,35.0,6.4,1.0,1.0,1.0,16.310000000000088,0.0,1.0,4.0,1.0,27.0,0,1,0,0,0,1,41.0
16720,35.0,9.5,1.0,1.0,1.0,17.50000000000009,0.0,1.0,12.0,6.0,6.0,0,0,1,1,0,0,49.0
16721,49.0,9.72,1.0,1.0,1.0,15.895000000000088,0.0,0.0,9.0,5.0,22.0,0,1,0,0,0,1,78.4
16722,88.0,6.9,0.0,1.0,1.0,13.15000000000009,1.0,1.0,2.0,3.0,10.0,0,0,1,0,1,0,57.0
16723,49.0,8.61,1.0,1.0,1.0,13.305000000000089,0.0,0.0,9.0,5.0,22.0,0,1,0,0,0,1,31.1
16724,35.0,5.2,1.0,1.0,1.0,12.54500000000009,0.0,0.0,10.0,3.0,10.0,0,1,0,0,0,1,42.0
16725,111.0,1.5,1.0,1.0,1.0,7.250000000000089,0.0,1.0,1.0,1.0,5.0,0,0,1,0,0,1,71.0
16726,49.0,5.61,1.0,0.0,1.0,6.830000000000088,0.0,0.0,8.0,3.0,17.0,0,1,0,0,0,1,48.6
16727,85.0,2.17,0.0,1.0,0.0,13.570000000000089,0.0,1.0,2.0,2.0,7.0,0,0,1,0,1,0,48.0
16728,88.0,11.99,0.0,1.0,1.0,15.85000000000009,1.0,1.0,2.0,6.0,23.0,0,0,1,0,1,0,71.0
16729,88.0,3.18,1.0,0.0,0.0,15.10500000000009,0.0,0.0,12.0,5.0,22.0,0,1,0,0,1,0,22.5
16730,85.0,3.4,1.0,1.0,1.0,15.655000000000088,0.0,0.0,9.0,4.0,8.0,0,1,0,0,1,0,20.0
16731,150.0,33.64,1.0,1.0,1.0,17.990000000000087,0.0,0.0,8.0,1.0,31.0,0,1,0,1,0,0,87.0
16732,150.0,31.41,1.0,1.0,1.0,20.34500000000009,0.0,1.0,11.0,3.0,29.0,0,0,1,0,0,1,93.0
16733,88.0,18.17,1.0,1.0,1.0,16.65500000000009,0.0,0.0,9.0,2.0,5.0,0,1,0,0,1,0,159.3
16734,35.0,9.6,1.0,1.0,1.0,16.365000000000087,0.0,1.0,1.0,2.0,18.0,0,0,1,0,0,1,45.0
16735,88.0,14.53,1.0,1.0,1.0,16.60500000000009,0.0,0.0,9.0,0.0,3.0,0,1,0,0,1,0,122.3
16736,278.0,53.0,0.0,1.0,0.0,16.22000000000009,0.0,0.0,6.0,3.0,27.0,0,1,0,0,0,1,307.0
16737,88.0,10.86,0.0,0.0,0.0,18.59500000000009,0.0,0.0,5.0,6.0,26.0,1,0,0,0,0,1,65.3
16738,49.0,6.42,0.0,0.0,1.0,13.835000000000091,0.0,0.0,8.0,2.0,2.0,0,1,0,0,0,1,51.0
16739,111.0,5.6,1.0,0.0,0.0,13.050000000000093,0.0,0.0,7.0,4.0,11.0,0,1,0,0,1,0,47.8
16740,111.0,5.7,1.0,1.0,1.0,16.43500000000009,0.0,1.0,10.0,1.0,18.0,0,1,0,0,0,1,32.0
16741,132.0,16.23,1.0,1.0,0.0,21.255000000000088,0.0,1.0,12.0,4.0,29.0,0,1,0,0,1,0,115.0
16742,150.0,7.0,0.0,1.0,0.0,21.95500000000009,0.0,0.0,5.0,3.0,17.0,0,1,0,0,0,1,78.0
16743,85.0,0.8,0.0,1.0,1.0,17.105000000000093,0.0,1.0,4.0,6.0,28.0,0,1,0,0,0,1,39.0
16744,60.0,10.2,1.0,0.0,1.0,19.975000000000094,1.0,0.0,1.0,6.0,31.0,0,0,1,0,0,1,29.0
16745,88.0,1.4,0.0,0.0,0.0,21.335000000000093,0.0,0.0,1.0,4.0,25.0,1,0,0,0,0,1,7.9
16746,150.0,33.85,1.0,1.0,0.0,20.805000000000092,0.0,1.0,1.0,3.0,2.0,0,0,1,0,0,1,89.0
16747,111.0,9.1,1.0,1.0,1.0,18.840000000000092,0.0,0.0,4.0,1.0,12.0,0,1,0,0,0,1,66.0
16748,80.0,0.1,0.0,0.0,0.0,14.945000000000093,0.0,0.0,7.0,3.0,16.0,1,0,0,0,0,1,0.7
16749,278.0,13.0,1.0,0.0,0.0,20.045000000000094,0.0,0.0,2.0,4.0,14.0,0,0,1,0,0,1,9.0
16750,88.0,11.45,1.0,1.0,1.0,18.350000000000094,0.0,0.0,10.0,0.0,12.0,0,1,0,0,1,0,90.1
16751,278.0,25.0,0.0,1.0,0.0,17.370000000000093,0.0,0.0,10.0,0.0,26.0,0,0,1,0,0,1,149.0
16752,111.0,5.1,1.0,0.0,0.0,17.725000000000094,0.0,0.0,8.0,3.0,1.0,0,1,0,0,1,0,47.7
16753,132.0,19.81,1.0,0.0,1.0,16.38000000000009,0.0,0.0,10.0,2.0,2.0,0,1,0,0,0,1,22.0
16754,111.0,12.3,1.0,0.0,0.0,19.26000000000009,0.0,0.0,9.0,3.0,27.0,1,0,0,0,0,1,58.7
16755,35.0,8.7,1.0,1.0,1.0,17.800000000000093,0.0,1.0,10.0,1.0,13.0,0,1,0,1,0,0,53.0
16756,111.0,7.5,1.0,0.0,0.0,16.185000000000095,0.0,0.0,9.0,4.0,1.0,0,1,0,0,0,1,47.8
16757,49.0,5.67,1.0,0.0,1.0,14.070000000000093,0.0,0.0,6.0,2.0,17.0,0,1,0,0,0,1,46.5
16758,85.0,8.95,0.0,1.0,0.0,13.095000000000091,0.0,1.0,12.0,0.0,4.0,0,0,1,0,1,0,36.0
16759,150.0,27.27,1.0,1.0,1.0,17.880000000000095,0.0,1.0,11.0,1.0,19.0,0,0,1,1,0,0,158.0
16760,85.0,16.18,0.0,1.0,0.0,19.180000000000096,0.0,1.0,1.0,3.0,18.0,0,0,1,0,1,0,87.0
16761,150.0,31.41,1.0,1.0,1.0,18.720000000000095,0.0,1.0,1.0,1.0,21.0,0,0,1,0,0,1,159.0
16762,35.0,8.8,1.0,1.0,1.0,19.045000000000094,0.0,1.0,5.0,3.0,13.0,0,1,0,0,0,1,51.0
16763,60.0,3.76,1.0,0.0,0.0,21.160000000000096,1.0,0.0,4.0,1.0,12.0,0,0,1,0,0,1,15.0
16764,100.0,10.0,0.0,1.0,0.0,20.485000000000095,1.0,0.0,3.0,3.0,3.0,1,0,0,0,0,1,57.0
16765,85.0,30.12,1.0,1.0,0.0,14.200000000000095,1.0,0.0,6.0,5.0,27.0,0,1,0,0,1,0,241.0
16766,80.0,5.2,0.0,0.0,0.0,14.550000000000097,0.0,0.0,11.0,0.0,11.0,1,0,0,0,0,1,31.3
16767,35.0,13.8,1.0,1.0,1.0,15.415000000000097,0.0,1.0,10.0,3.0,8.0,0,1,0,0,0,1,97.0
16768,60.0,21.4,1.0,0.0,1.0,14.500000000000096,1.0,0.0,6.0,5.0,27.0,0,1,0,0,0,1,85.0
16769,35.0,5.8,1.0,1.0,1.0,14.130000000000095,0.0,1.0,11.0,4.0,18.0,0,0,1,0,0,1,43.0
16770,85.0,1.82,1.0,1.0,1.0,11.295000000000096,1.0,0.0,9.0,3.0,3.0,0,1,0,0,1,0,20.0
16771,85.0,7.44,0.0,1.0,0.0,10.100000000000096,0.0,0.0,6.0,4.0,15.0,0,1,0,0,1,0,86.0
16772,132.0,5.87,1.0,0.0,1.0,11.385000000000096,0.0,0.0,7.0,5.0,8.0,0,0,0,0,1,0,81.0
16773,60.0,5.9,1.0,0.0,0.0,14.575000000000095,0.0,0.0,10.0,1.0,18.0,0,1,0,0,0,1,79.0
16774,85.0,10.54,1.0,1.0,0.0,15.190000000000097,0.0,0.0,9.0,1.0,24.0,0,1,0,0,1,0,96.0
16775,150.0,29.65,0.0,1.0,0.0,14.410000000000098,0.0,0.0,9.0,3.0,30.0,0,1,0,1,0,0,76.0
16776,111.0,7.4,1.0,0.0,0.0,16.9850000000001,0.0,1.0,4.0,6.0,24.0,0,1,0,0,0,1,41.0
16777,100.0,19.9,0.0,1.0,0.0,17.475000000000094,1.0,0.0,11.0,2.0,6.0,0,0,1,0,0,1,88.0
16778,80.0,2.5,0.0,0.0,0.0,17.2500000000001,0.0,0.0,11.0,3.0,21.0,1,0,0,0,0,1,14.5
16779,60.0,23.0,0.0,1.0,1.0,16.050000000000097,1.0,0.0,9.0,5.0,22.0,0,1,0,0,0,1,116.0
16780,88.0,1.9,0.0,0.0,0.0,12.615000000000098,0.0,0.0,6.0,4.0,22.0,0,1,0,0,1,0,17.7
16781,60.0,6.2,1.0,0.0,1.0,11.280000000000097,1.0,0.0,4.0,5.0,25.0,0,1,0,0,0,1,27.0
16782,315.0,11.9,1.0,1.0,0.0,19.060000000000095,0.0,0.0,11.0,3.0,15.0,0,0,1,0,1,0,108.0
16783,35.0,8.1,1.0,1.0,1.0,22.565000000000097,0.0,1.0,2.0,2.0,3.0,0,0,1,0,0,1,43.0
16784,60.0,1.88,1.0,0.0,0.0,21.870000000000097,0.0,0.0,11.0,0.0,14.0,0,1,0,0,0,1,28.0
16785,80.0,13.13,0.0,0.0,1.0,23.5400000000001,0.0,1.0,11.0,2.0,25.0,0,1,0,0,1,0,57.0
16786,111.0,3.5,1.0,0.0,0.0,20.175000000000097,0.0,0.0,10.0,1.0,29.0,0,0,1,0,1,0,23.8
16787,60.0,24.8,1.0,1.0,0.0,16.6250000000001,1.0,0.0,6.0,3.0,14.0,0,1,0,0,0,1,123.0
16788,88.0,7.84,0.0,1.0,1.0,14.290000000000099,1.0,1.0,3.0,4.0,13.0,0,0,1,0,1,0,59.0
16789,111.0,6.3,1.0,0.0,0.0,14.775000000000098,0.0,0.0,5.0,4.0,30.0,0,1,0,0,1,0,51.7
16790,60.0,8.91,0.0,0.0,1.0,15.730000000000098,1.0,0.0,6.0,2.0,12.0,0,1,0,0,0,1,9.0
16791,85.0,5.83,1.0,0.0,1.0,13.105000000000098,0.0,0.0,6.0,6.0,19.0,0,1,0,0,0,1,54.0
16792,60.0,5.1,1.0,0.0,1.0,15.210000000000099,1.0,0.0,4.0,4.0,23.0,0,0,1,0,0,1,26.0
16793,49.0,6.75,1.0,0.0,1.0,15.8400000000001,0.0,0.0,11.0,2.0,11.0,0,1,0,0,0,1,48.5
16794,85.0,15.12,1.0,1.0,1.0,13.030000000000097,0.0,0.0,10.0,0.0,21.0,0,1,0,0,0,1,108.0
16795,80.0,8.4,0.0,0.0,0.0,16.200000000000095,0.0,0.0,1.0,0.0,21.0,0,1,0,0,1,0,45.5
16796,315.0,33.6,1.0,1.0,0.0,25.050000000000097,0.0,0.0,5.0,2.0,5.0,0,1,0,0,1,0,106.0
16797,60.0,3.5,0.0,1.0,0.0,26.370000000000097,1.0,0.0,11.0,1.0,28.0,0,0,1,0,0,1,44.0
16798,88.0,2.49,0.0,0.0,0.0,16.840000000000096,0.0,0.0,6.0,6.0,13.0,1,0,0,0,0,1,19.7
16799,278.0,16.0,1.0,0.0,1.0,19.565000000000097,0.0,0.0,11.0,2.0,9.0,0,0,1,0,0,1,46.0
16800,35.0,5.0,1.0,1.0,1.0,19.195000000000096,0.0,0.0,7.0,4.0,24.0,0,1,0,0,1,0,42.0
16801,88.0,13.65,1.0,1.0,1.0,11.925000000000097,0.0,0.0,4.0,5.0,21.0,0,1,0,0,1,0,114.3
16802,315.0,7.6,1.0,1.0,0.0,19.080000000000098,0.0,0.0,10.0,5.0,6.0,0,1,0,0,1,0,29.0
16803,35.0,5.1,1.0,1.0,1.0,19.035000000000096,0.0,0.0,8.0,3.0,6.0,0,1,0,0,0,1,43.0
16804,111.0,8.1,1.0,0.0,1.0,15.490000000000098,0.0,0.0,3.0,0.0,13.0,0,0,1,0,0,1,60.0
