manufacturer,power(kW),quantity(kWh),tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,trip_distance(km),month,weekday,day
Volkswagen,85,9.24,3,0,0,1,2,11.7,1,0,51.0,-5.1,79.0,6,4,29
Volkswagen,85,1.86,3,1,1,1,3,9.3,0,0,50.0,-7.5,20.0,4,0,18
Volkswagen,85,11.16,3,0,1,1,2,11.8,0,0,63.0,-5.0,117.0,7,0,16
Volkswagen,85,6.81,2,0,0,1,2,12.8,0,0,42.0,-4.0,22.0,11,4,9
Volkswagen,85,3.5,3,1,0,1,2,12.1,0,0,27.0,-4.7,29.0,6,2,21
Volkswagen,85,2.26,2,1,1,1,3,11.3,0,1,41.0,-5.5,20.0,11,0,16
Volkswagen,85,1.46,3,1,1,1,2,7.3,0,0,48.0,-9.5,20.0,6,3,25
Volkswagen,85,5.88,2,0,1,1,3,18.1,0,1,61.0,1.3,63.0,12,3,20
Volkswagen,85,3.76,2,1,1,1,2,18.8,0,0,50.0,2.0,20.0,2,3,9
Volkswagen,85,12.55,3,0,1,0,2,14.4,0,0,57.0,-2.4,74.0,9,4,7
Volkswagen,85,11.35,3,0,1,0,2,11.7,0,0,74.0,-5.1,101.0,9,2,5
Volkswagen,85,3.89,3,1,0,1,2,10.7,0,0,47.0,-6.1,122.0,8,1,22
Volkswagen,85,2.1,2,1,0,0,2,13.7,0,0,37.0,-3.1,15.0,11,1,28
Volkswagen,85,15.81,3,1,0,1,2,12.6,0,0,50.0,-4.2,105.0,9,5,9
Volkswagen,85,0.37,2,1,0,0,3,18.8,0,0,16.0,2.0,2.0,11,3,5
Volkswagen,85,12.29,2,0,0,1,3,15.5,0,1,47.0,-1.3,50.0,2,2,6
Volkswagen,85,4.46,2,0,1,1,2,14.7,0,1,47.0,-2.1,90.0,11,0,6
Volkswagen,85,1.11,3,1,0,0,2,13.9,0,0,23.0,-2.9,8.0,5,2,27
Volkswagen,85,15.06,3,0,1,0,2,11.1,0,0,72.0,-5.7,86.0,5,2,30
Volkswagen,85,73.41,2,0,1,0,2,13.3,0,0,72.0,-3.5,552.0,12,4,2
Volkswagen,85,1.32,2,0,0,1,2,11.0,0,0,35.0,-5.8,12.0,4,6,19
Volkswagen,85,5.39,2,0,1,0,2,17.2,0,1,43.0,0.4,46.0,1,5,13
Volkswagen,85,1.5,3,1,1,1,2,7.9,0,0,53.0,-8.9,19.0,9,0,25
Volkswagen,85,2.9,2,1,0,1,2,13.2,0,0,45.0,-3.6,22.0,3,2,9
Volkswagen,85,1.44,2,1,0,0,3,14.4,0,0,23.0,-2.4,10.0,12,4,16
Volkswagen,85,0.56,2,1,0,1,2,8.0,0,0,30.0,-8.8,7.0,2,6,7
Volkswagen,85,7.24,3,0,1,0,3,12.6,0,0,63.0,-4.2,79.0,5,4,18
Volkswagen,85,0.33,2,1,0,0,2,11.1,0,0,31.0,-5.7,3.0,3,6,20
Volkswagen,85,1.78,3,1,1,1,3,8.1,0,0,49.0,-8.7,22.0,6,1,21
Volkswagen,85,13.11,3,0,1,0,3,13.7,0,0,82.0,-3.1,72.0,9,3,6
Volkswagen,85,2.94,2,1,1,1,3,14.7,1,0,48.0,-2.1,20.0,2,0,9
Volkswagen,85,2.0,2,1,0,1,2,9.0,0,0,41.0,-7.8,22.0,4,2,25
Volkswagen,85,25.2,3,0,1,0,2,12.4,0,0,68.0,-4.4,203.0,8,4,11
Volkswagen,85,10.6,3,0,1,0,2,12.3,0,0,66.0,-4.5,106.0,8,4,10
Volkswagen,85,9.3,3,0,1,0,2,12.7,0,0,72.0,-4.1,89.0,6,3,14
Volkswagen,85,10.6,3,0,1,0,3,14.6,0,1,69.0,-2.2,71.0,9,3,13
Volkswagen,85,19.32,3,0,1,1,3,12.5,0,0,64.0,-4.3,96.0,10,1,17
Volkswagen,85,6.52,3,0,1,1,3,12.8,0,0,52.0,-4.0,51.0,8,5,20
Volkswagen,85,3.34,3,1,1,1,2,16.7,0,0,50.0,-0.1,20.0,5,4,13
Volkswagen,85,0.89,3,1,0,0,2,14.9,0,0,23.0,-1.9,6.0,8,2,12
Volkswagen,85,10.24,3,0,1,0,2,13.1,0,1,72.0,-3.7,100.0,10,1,9
Volkswagen,85,9.51,2,0,1,0,2,15.2,0,1,78.0,-1.6,86.0,3,0,26
Volkswagen,85,13.98,3,0,1,1,3,12.4,0,0,67.0,-4.4,63.0,9,5,29
Volkswagen,85,3.6,2,1,0,1,2,9.8,0,0,42.0,-7.0,37.0,3,2,15
Volkswagen,85,2.5,3,1,0,1,2,7.6,0,0,40.0,-9.2,33.0,6,3,8
Volkswagen,85,4.2,3,1,0,1,2,12.7,0,0,48.0,-4.1,33.0,5,2,31
Volkswagen,85,11.8,2,0,1,0,2,14.0,0,1,66.0,-2.8,80.0,11,3,30
Volkswagen,85,8.69,2,0,1,0,2,15.7,0,0,69.0,-1.1,47.0,4,6,8
Volkswagen,85,4.22,3,1,1,1,1,21.1,0,0,50.0,4.3,20.0,10,4,28
Volkswagen,85,3.54,3,1,1,1,2,17.7,0,0,45.0,0.9,20.0,6,0,1
Volkswagen,85,4.6,2,1,1,1,3,23.0,1,0,53.0,6.2,20.0,2,3,26
Volkswagen,85,0.78,2,1,0,0,3,26.0,0,0,18.0,9.2,3.0,2,2,4
Volkswagen,85,13.77,2,0,0,1,3,15.7,0,1,67.0,-1.1,78.0,12,0,31
Volkswagen,85,14.14,2,0,1,0,2,14.3,0,1,64.0,-2.5,89.0,12,1,19
Volkswagen,85,0.3,3,1,0,0,2,12.7,0,0,16.0,-4.1,2.0,6,0,19
Volkswagen,85,0.75,2,1,0,0,3,15.1,0,0,19.0,-1.7,5.0,12,5,17
Volkswagen,85,0.25,2,1,0,0,3,12.8,0,0,19.0,-4.0,2.0,11,1,22
Volkswagen,85,4.09,3,0,1,0,2,13.4,0,0,74.0,-3.4,77.0,8,1,14
Volkswagen,85,6.84,2,1,0,0,3,16.1,0,1,23.0,-0.7,15.0,2,6,3
Volkswagen,85,6.32,2,0,0,1,2,17.6,0,1,60.0,0.8,47.0,2,6,4
Volkswagen,85,3.7,3,1,1,1,3,18.5,0,0,39.0,1.7,20.0,10,2,26
Volkswagen,85,3.18,2,1,0,0,2,18.5,0,1,14.0,1.7,6.0,11,3,9
Volkswagen,85,3.2,3,1,1,1,2,16.6,0,0,51.0,-0.2,19.0,6,1,27
Volkswagen,85,1.1,3,1,0,0,2,11.7,0,0,31.0,-5.1,9.0,5,6,27
Volkswagen,85,1.8,3,1,1,1,2,9.0,1,0,46.0,-7.8,20.0,5,2,13
Volkswagen,85,0.34,3,1,0,0,3,17.0,0,0,28.0,0.2,2.0,4,1,26
Volkswagen,85,0.6,3,1,0,0,2,12.0,0,0,2.0,-4.8,5.0,6,4,26
Volkswagen,85,3.62,3,1,1,1,3,18.1,0,0,50.0,1.3,20.0,5,1,17
Volkswagen,85,8.16,3,0,1,0,2,14.7,0,0,34.0,-2.1,36.0,9,2,13
Volkswagen,85,5.0,3,1,0,1,2,11.6,0,0,43.0,-5.2,43.0,5,4,4
Volkswagen,85,1.6,2,1,1,1,2,8.0,0,0,45.0,-8.8,20.0,11,2,7
Volkswagen,85,14.88,3,0,1,0,2,14.7,0,0,46.0,-2.1,93.0,4,5,28
Volkswagen,85,14.4,3,0,1,0,2,12.8,0,0,68.0,-4.0,87.0,7,0,2
Volkswagen,85,3.6,3,1,1,1,2,18.0,0,0,33.0,1.2,20.0,9,2,2
Volkswagen,85,11.53,3,0,1,0,2,11.7,0,0,74.0,-5.1,86.0,7,1,24
Volkswagen,85,1.9,2,1,1,1,3,9.5,0,0,28.0,-7.3,20.0,12,4,18
Volkswagen,85,8.09,3,0,1,0,2,11.4,0,0,53.0,-5.4,71.0,6,6,14
Volkswagen,85,1.02,3,1,0,0,3,14.6,0,0,29.0,-2.2,7.0,8,2,19
Volkswagen,85,16.6,2,0,1,0,2,15.3,0,1,70.0,-1.5,88.0,1,4,12
Volkswagen,85,1.64,3,1,1,1,2,8.4,0,0,49.0,-8.4,20.0,9,1,1
Volkswagen,85,6.95,2,0,1,0,3,14.2,0,0,57.0,-2.6,49.0,2,6,28
Volkswagen,85,1.66,3,1,1,1,2,8.3,0,0,45.0,-8.5,20.0,6,2,24
Volkswagen,85,24.85,2,0,1,1,2,14.2,0,0,64.0,-2.6,175.0,12,6,4
Volkswagen,85,1.7,2,1,1,1,2,8.4,0,0,45.0,-8.4,20.0,1,1,9
Volkswagen,85,0.3,2,1,0,0,2,14.9,0,0,23.0,-1.9,2.0,4,1,24
Volkswagen,85,0.48,2,1,0,1,2,16.1,0,0,28.0,-0.7,3.0,3,3,10
Volkswagen,85,15.33,2,0,0,1,2,19.0,0,1,60.0,2.2,56.0,1,6,14
Volkswagen,85,3.5,2,1,1,1,2,17.4,0,0,50.0,0.6,20.0,10,3,25
Volkswagen,85,13.22,3,0,1,0,3,12.9,0,0,83.0,-3.9,72.0,10,0,15
Volkswagen,85,9.32,3,0,1,0,2,13.0,0,0,75.0,-3.8,126.0,9,2,20
Volkswagen,85,3.68,2,1,1,1,3,18.4,0,0,56.0,1.6,20.0,3,1,24
Volkswagen,85,1.47,3,1,0,1,2,7.0,0,0,33.0,-9.8,21.0,8,1,18
Volkswagen,85,17.94,3,0,1,0,1,13.2,0,0,58.0,-3.6,34.0,9,3,14
Volkswagen,85,1.5,3,1,0,1,2,6.7,0,0,42.0,-10.1,22.0,5,4,25
Volkswagen,85,2.56,3,1,0,1,3,8.0,0,0,40.0,-8.8,32.0,7,0,25
Volkswagen,85,3.82,2,1,1,1,2,19.1,0,0,42.0,2.3,20.0,2,0,20
Volkswagen,85,11.34,3,0,1,0,2,11.0,0,0,74.0,-5.8,86.0,7,1,17
Volkswagen,85,1.52,3,1,0,1,3,11.7,0,0,33.0,-5.1,13.0,9,5,24
Volkswagen,85,3.11,2,1,1,1,2,14.8,1,0,38.0,-2.0,21.0,1,2,21
Volkswagen,85,3.6,2,1,1,1,2,18.2,0,0,44.0,1.4,20.0,1,2,24
Volkswagen,85,0.4,3,1,0,0,2,12.4,0,0,28.0,-4.4,3.0,7,1,3
Volkswagen,85,6.0,2,1,0,1,2,14.6,0,0,41.0,-2.2,41.0,12,6,17
Volkswagen,85,1.7,2,1,0,1,2,8.2,0,0,39.0,-8.6,21.0,3,1,28
Volkswagen,85,0.77,3,1,0,0,3,11.0,0,0,30.0,-5.8,7.0,8,6,21
Volkswagen,85,1.6,3,1,0,1,2,7.6,0,0,51.0,-9.2,21.0,6,1,27
Volkswagen,85,0.54,2,1,0,0,2,13.4,0,0,27.0,-3.4,4.0,2,6,19
Volkswagen,85,2.1,3,1,1,1,2,10.8,0,0,31.0,-6.0,19.0,7,5,15
Volkswagen,85,1.85,2,1,0,1,2,8.8,0,0,41.0,-8.0,21.0,2,1,14
Volkswagen,85,3.72,2,1,1,1,2,18.6,0,0,51.0,1.8,20.0,3,1,7
Volkswagen,85,0.1,2,1,0,0,3,11.7,0,0,16.0,-5.1,1.0,3,6,6
Volkswagen,85,13.28,3,0,1,0,2,12.9,0,1,56.0,-3.9,18.0,9,3,13
Volkswagen,85,24.2,3,0,1,0,2,11.6,0,0,61.0,-5.2,209.0,7,6,30
Volkswagen,85,3.5,2,1,1,1,2,17.7,0,0,47.0,0.9,20.0,4,1,25
Volkswagen,85,1.96,3,1,1,1,3,9.8,0,0,42.0,-7.0,20.0,8,0,10
Volkswagen,85,4.1,2,1,1,1,2,20.3,0,1,43.0,3.5,20.0,11,0,27
Volkswagen,85,12.14,3,0,1,0,2,11.4,0,0,74.0,-5.4,85.0,5,2,16
Volkswagen,85,12.75,2,0,1,0,2,18.1,0,1,83.0,1.3,53.0,3,4,16
Volkswagen,85,9.29,3,1,0,1,3,13.3,0,0,40.0,-3.5,13.0,9,6,24
Volkswagen,85,6.0,2,1,0,1,2,12.3,0,0,50.0,-4.5,49.0,3,5,25
Volkswagen,85,3.0,3,1,0,1,2,9.0,0,0,41.0,-7.8,33.0,9,2,13
Volkswagen,85,3.88,2,1,1,1,3,19.4,1,0,40.0,2.6,20.0,11,0,28
Volkswagen,85,8.74,2,0,1,0,2,12.4,0,0,74.0,-4.4,91.0,4,2,4
Volkswagen,85,7.0,2,0,0,1,2,20.8,0,1,53.0,4.0,35.0,3,5,17
Volkswagen,85,12.09,2,0,1,1,3,15.1,0,1,70.0,-1.7,68.0,4,4,13
Volkswagen,85,15.5,3,0,0,1,3,12.6,0,1,61.0,-4.2,120.0,8,5,19
Volkswagen,85,8.5,3,0,1,1,2,13.3,0,0,84.0,-3.5,69.0,9,5,2
Volkswagen,85,3.5,2,1,1,1,2,17.6,0,0,49.0,0.8,20.0,10,2,31
Volkswagen,85,4.93,2,0,0,1,3,16.6,0,1,67.0,-0.2,33.0,12,2,26
Volkswagen,85,11.6,2,1,0,1,2,13.0,0,0,73.0,-3.8,89.0,11,6,11
Volkswagen,85,2.2,2,1,0,1,2,10.3,0,0,50.0,-6.5,21.0,11,1,28
Volkswagen,85,3.74,3,1,1,1,3,18.7,0,0,39.0,1.9,20.0,10,0,24
Volkswagen,85,3.33,2,0,1,1,2,11.9,0,0,39.0,-4.9,28.0,2,4,5
Volkswagen,85,3.34,3,1,1,1,3,16.7,0,0,46.0,-0.1,20.0,9,0,26
Volkswagen,85,3.38,3,1,1,1,2,16.9,0,0,46.0,0.1,20.0,7,2,6
Volkswagen,85,2.04,3,1,1,1,3,10.2,0,0,50.0,-6.6,20.0,7,2,8
Volkswagen,85,18.5,3,0,1,1,2,11.1,0,0,62.0,-5.7,167.0,8,6,23
Volkswagen,85,13.51,3,0,1,0,1,17.2,0,0,71.0,0.4,16.0,9,6,30
Volkswagen,85,3.74,2,1,1,1,1,18.7,0,0,53.0,1.9,20.0,11,0,23
Volkswagen,85,1.4,3,0,0,1,2,10.8,0,0,23.0,-6.0,13.0,6,6,7
Volkswagen,85,1.66,3,1,1,1,3,8.3,0,0,41.0,-8.5,20.0,4,0,11
Volkswagen,85,0.36,2,1,0,0,3,18.3,0,0,19.0,1.5,2.0,12,1,22
Volkswagen,85,3.68,2,1,1,1,2,18.4,0,0,43.0,1.6,20.0,4,2,15
Volkswagen,85,2.0,2,1,1,1,2,10.0,0,0,42.0,-6.8,20.0,4,4,17
Volkswagen,85,1.0,3,1,0,0,2,10.4,0,0,35.0,-6.4,10.0,6,3,22
Volkswagen,85,2.6,3,1,1,1,2,13.6,0,0,29.0,-3.2,19.0,10,6,8
Volkswagen,85,10.79,2,0,1,0,2,13.9,0,1,75.0,-2.9,87.0,1,0,15
Volkswagen,85,3.62,3,1,1,1,1,18.1,0,0,52.0,1.3,20.0,8,4,5
Volkswagen,85,3.88,2,1,1,1,2,19.4,0,0,52.0,2.6,20.0,4,1,7
Volkswagen,85,3.4,2,1,1,0,3,14.8,0,0,42.0,-2.0,23.0,12,2,23
Volkswagen,85,22.4,3,0,1,0,2,13.0,0,0,72.0,-3.8,172.0,5,0,21
Volkswagen,85,1.34,2,1,0,0,3,22.3,0,0,26.0,5.5,6.0,2,5,7
Volkswagen,85,2.39,2,1,0,1,2,10.4,0,0,27.0,-6.4,23.0,1,1,3
Volkswagen,85,3.66,2,1,1,1,3,18.3,0,0,48.0,1.5,20.0,12,4,18
Volkswagen,85,7.25,2,0,1,1,2,15.0,0,1,76.0,-1.8,47.0,3,2,28
Volkswagen,85,3.64,2,1,1,1,3,18.2,0,0,45.0,1.4,20.0,11,0,7
Volkswagen,85,1.98,3,1,1,1,3,9.0,0,0,38.0,-7.8,22.0,4,1,12
Volkswagen,85,0.26,3,1,0,0,1,26.7,0,0,4.0,9.9,1.0,9,4,4
Volkswagen,85,1.82,2,1,1,1,3,9.1,0,0,49.0,-7.7,20.0,11,0,14
Volkswagen,85,8.0,3,0,1,0,2,12.5,0,0,77.0,-4.3,86.0,6,2,13
Volkswagen,85,4.1,2,1,1,1,3,20.5,1,0,47.0,3.7,20.0,1,0,5
Volkswagen,85,3.6,2,1,1,1,2,18.1,0,0,50.0,1.3,20.0,12,2,6
Volkswagen,85,9.79,2,0,1,0,2,13.8,0,0,56.0,-3.0,71.0,11,5,19
Volkswagen,85,1.6,3,1,1,1,2,8.0,0,0,45.0,-8.8,20.0,9,2,27
Volkswagen,85,1.4,3,1,1,1,2,7.6,0,0,49.0,-9.2,19.0,9,0,3
Volkswagen,85,11.25,3,0,1,1,2,14.8,0,0,53.0,-2.0,76.0,5,5,9
Volkswagen,85,3.8,2,1,1,1,2,19.0,0,0,37.0,2.2,20.0,3,3,9
Volkswagen,85,1.8,3,1,0,1,2,8.7,0,0,52.0,-8.1,21.0,8,1,8
Volkswagen,85,3.8,2,1,0,1,2,13.6,0,0,39.0,-3.2,28.0,3,3,10
Volkswagen,85,1.31,3,1,1,0,2,11.9,0,0,35.0,-4.9,11.0,7,4,10
Volkswagen,85,3.64,3,1,1,1,2,18.2,0,0,54.0,1.4,20.0,8,0,10
Volkswagen,85,2.8,2,1,0,1,2,12.2,0,0,36.0,-4.6,23.0,3,1,15
Volkswagen,85,3.6,3,1,1,1,2,18.0,0,0,50.0,1.2,20.0,10,4,27
Volkswagen,85,19.89,3,0,1,1,2,11.5,0,0,58.0,-5.3,173.0,6,5,11
Volkswagen,85,1.3,3,1,1,1,2,6.6,0,0,50.0,-10.2,19.0,6,4,2
Volkswagen,85,6.4,3,1,0,1,2,11.0,0,0,27.0,-5.8,58.0,5,3,17
Volkswagen,85,14.51,3,0,1,0,2,12.2,0,0,75.0,-4.6,85.0,6,1,19
Volkswagen,85,8.9,3,1,1,0,2,13.3,0,0,43.0,-3.5,79.0,10,5,29
Volkswagen,85,5.64,3,1,1,1,3,18.8,0,0,39.0,2.0,30.0,4,2,27
Volkswagen,85,1.46,3,1,1,1,2,7.3,0,0,44.0,-9.5,20.0,7,4,1
Volkswagen,85,0.53,3,1,0,0,3,13.4,0,0,26.0,-3.4,4.0,9,6,18
Volkswagen,85,14.85,2,0,1,1,2,14.7,0,1,68.0,-2.1,85.0,3,4,9
Volkswagen,85,9.68,2,0,0,1,3,16.4,0,0,17.0,-0.4,44.0,12,1,18
Volkswagen,85,6.0,3,1,0,1,2,14.4,0,0,21.0,-2.4,42.0,9,4,28
Volkswagen,85,38.5,2,0,1,0,2,14.7,0,0,76.0,-2.1,262.0,11,6,5
Volkswagen,85,2.0,3,1,1,1,1,10.0,0,0,49.0,-6.8,20.0,8,3,11
Volkswagen,85,1.7,3,1,0,0,2,12.2,0,0,56.0,-4.6,14.0,9,4,15
Volkswagen,85,1.83,3,1,0,0,3,13.1,0,0,24.0,-3.7,14.0,4,5,23
Volkswagen,85,4.52,3,1,1,0,2,12.1,1,0,47.0,-4.7,53.0,8,3,24
Volkswagen,85,19.19,3,0,1,1,2,11.7,0,0,51.0,-5.1,40.0,9,3,28
Volkswagen,85,1.92,2,1,1,1,3,9.6,0,0,45.0,-7.2,20.0,11,1,22
Volkswagen,85,0.91,3,1,0,0,2,13.1,0,0,24.0,-3.7,7.0,6,2,1
Volkswagen,85,3.4,2,1,1,1,2,17.1,0,0,48.0,0.3,20.0,4,2,5
Volkswagen,85,15.84,2,0,1,0,2,14.6,0,1,56.0,-2.2,87.0,4,1,3
Volkswagen,85,1.67,2,1,0,0,2,21.7,0,1,19.0,4.9,3.0,12,5,23
Volkswagen,85,3.46,3,1,1,0,2,13.1,1,0,15.0,-3.7,4.0,8,4,25
Volkswagen,85,10.97,3,0,1,0,2,12.3,0,0,57.0,-4.5,101.0,9,2,19
Volkswagen,85,3.9,2,1,1,1,2,19.3,0,0,45.0,2.5,20.0,12,4,8
Volkswagen,85,1.86,2,1,1,1,3,9.3,0,0,50.0,-7.5,20.0,11,3,10
Volkswagen,85,1.5,3,1,0,0,2,9.6,0,0,56.0,-7.2,16.0,8,0,28
Volkswagen,85,3.5,3,1,1,1,2,17.5,0,0,49.0,0.7,20.0,7,4,1
Volkswagen,85,3.44,3,1,1,1,2,17.2,0,0,51.0,0.4,20.0,8,2,17
Volkswagen,85,3.3,3,1,1,1,2,17.3,0,0,44.0,0.5,19.0,6,3,29
Volkswagen,85,0.2,3,1,0,0,2,4.5,0,0,25.0,-12.3,4.0,6,6,4
Volkswagen,85,12.83,3,0,0,1,2,12.2,0,1,53.0,-4.6,125.0,10,6,7
Volkswagen,85,7.1,2,0,1,0,1,18.3,0,1,80.0,1.5,63.0,2,4,1
Volkswagen,85,2.8,3,1,0,1,2,8.1,0,0,33.0,-8.7,35.0,5,2,30
Volkswagen,85,1.9,2,1,1,1,3,9.5,0,0,49.0,-7.3,20.0,12,0,5
Volkswagen,85,3.1,3,1,1,1,2,16.1,0,0,50.0,-0.7,19.0,8,1,7
Volkswagen,85,3.74,2,1,1,1,2,18.7,0,1,43.0,1.9,20.0,10,1,27
Volkswagen,85,1.12,3,0,1,0,2,11.9,0,0,59.0,-4.9,16.0,9,2,19
Volkswagen,85,2.4,3,1,0,1,2,7.6,0,0,32.0,-9.2,32.0,7,3,20
Volkswagen,85,5.14,2,1,1,1,3,25.7,1,1,41.0,8.9,20.0,2,0,23
Volkswagen,85,8.5,3,1,0,1,2,13.5,0,0,61.0,-3.3,63.0,11,4,3
Volkswagen,85,13.21,2,0,1,0,2,15.8,0,0,47.0,-1.0,92.0,4,1,10
Volkswagen,85,0.74,3,1,1,1,2,12.2,0,0,64.0,-4.6,47.0,8,5,4
Volkswagen,85,1.8,3,1,0,1,2,8.0,0,0,32.0,-8.8,22.0,7,4,6
Volkswagen,85,3.68,3,1,1,1,2,18.4,1,0,46.0,1.6,20.0,6,2,17
Volkswagen,85,4.77,3,0,1,0,2,11.1,0,0,59.0,-5.7,43.0,10,5,1
Volkswagen,85,0.6,2,1,0,0,2,9.0,0,0,33.0,-7.8,7.0,10,6,14
Volkswagen,85,10.27,3,0,1,0,2,11.8,0,0,66.0,-5.0,87.0,6,0,4
Volkswagen,85,3.4,2,1,1,1,2,16.9,0,0,49.0,0.1,20.0,11,1,6
Volkswagen,85,1.2,3,1,1,1,2,6.2,0,0,46.0,-10.6,19.0,8,2,16
Volkswagen,85,1.7,2,1,1,1,2,8.5,0,0,50.0,-8.3,20.0,2,4,2
Volkswagen,85,2.04,2,1,1,1,2,10.2,0,0,43.0,-6.6,20.0,2,2,3
Volkswagen,85,11.53,2,0,1,0,2,16.9,0,1,70.0,0.1,78.0,12,6,17
Volkswagen,85,4.3,3,1,0,1,2,10.3,0,0,30.0,-6.5,42.0,5,3,25
Volkswagen,85,13.78,3,0,0,1,2,11.3,0,0,41.0,-5.5,122.0,8,6,7
Volkswagen,85,9.49,2,0,1,0,1,14.4,0,0,53.0,-2.4,104.0,4,6,8
Volkswagen,85,1.48,3,1,1,1,2,7.4,0,0,48.0,-9.4,20.0,7,3,21
Volkswagen,85,3.2,3,1,1,1,2,16.0,0,0,43.0,-0.8,20.0,6,3,9
Volkswagen,85,4.68,2,1,0,1,2,14.2,0,0,35.0,-2.6,33.0,1,5,23
Volkswagen,85,1.88,2,1,1,1,2,9.4,0,0,50.0,-7.4,20.0,2,0,6
Volkswagen,85,4.62,3,1,1,1,3,13.6,0,0,44.0,-3.2,34.0,6,6,19
Volkswagen,85,1.62,3,1,1,1,3,8.1,0,0,52.0,-8.7,20.0,5,4,6
Volkswagen,85,0.8,3,1,0,0,2,20.4,0,0,24.0,3.6,4.0,7,6,2
Volkswagen,85,3.72,2,1,1,0,3,18.6,0,0,47.0,1.8,20.0,11,0,14
Volkswagen,85,1.94,3,1,1,1,3,9.7,0,0,46.0,-7.1,20.0,4,4,29
Volkswagen,85,1.3,3,1,0,0,2,10.8,0,0,47.0,-6.0,12.0,6,5,24
Volkswagen,85,1.4,2,1,1,1,2,7.2,0,0,42.0,-9.6,20.0,10,3,11
Volkswagen,85,0.5,2,1,0,0,2,15.1,0,0,21.0,-1.7,3.0,1,2,31
Volkswagen,85,10.0,2,0,1,0,2,18.1,0,1,54.0,1.3,46.0,12,5,2
Volkswagen,85,54.56,2,0,1,0,2,14.1,0,0,76.0,-2.7,387.0,12,6,4
Volkswagen,85,79.73,2,0,1,0,2,13.4,0,0,67.0,-3.4,595.0,3,1,8
Volkswagen,85,1.4,3,1,1,1,2,7.3,0,0,47.0,-9.5,19.0,7,0,17
Volkswagen,85,0.2,3,1,0,0,2,11.0,0,0,21.0,-5.8,2.0,9,5,9
Volkswagen,85,0.5,3,1,0,0,2,12.2,0,0,25.0,-4.6,4.0,9,6,16
Volkswagen,85,8.84,3,1,1,0,3,15.8,0,0,57.0,-1.0,56.0,4,5,30
Volkswagen,85,38.73,2,0,1,1,1,14.4,0,0,74.0,-2.4,269.0,11,5,12
Volkswagen,85,7.21,2,0,1,0,2,14.6,0,1,74.0,-2.2,41.0,3,4,9
Volkswagen,85,8.33,2,0,0,1,3,14.6,0,0,55.0,-2.2,70.0,12,6,2
Volkswagen,85,5.12,2,1,1,0,3,12.5,0,0,31.0,-4.3,41.0,11,1,8
Volkswagen,85,3.9,2,1,1,1,3,19.5,0,1,41.0,2.7,20.0,11,0,16
Volkswagen,85,0.94,3,1,0,0,2,13.4,0,0,26.0,-3.4,7.0,6,3,11
Volkswagen,85,2.91,3,0,0,1,2,12.3,0,0,48.0,-4.5,36.0,9,4,1
Volkswagen,85,14.19,3,0,1,1,2,11.0,0,0,63.0,-5.8,129.0,6,4,8
Volkswagen,85,10.87,3,0,1,0,3,12.7,0,0,62.0,-4.1,87.0,9,5,22
Volkswagen,85,1.8,3,1,0,1,2,7.3,0,0,38.0,-9.5,24.0,7,0,23
Volkswagen,85,3.5,3,1,1,1,2,17.7,0,0,56.0,0.9,20.0,8,5,26
Volkswagen,85,0.3,2,1,0,0,2,15.0,0,0,22.0,-1.8,2.0,1,5,31
Volkswagen,85,1.78,3,1,1,1,3,8.9,0,0,32.0,-7.9,20.0,10,3,27
Volkswagen,85,2.04,3,1,1,0,3,13.6,0,0,51.0,-3.2,15.0,8,6,30
Volkswagen,85,17.1,2,0,1,0,3,15.4,0,1,30.0,-1.4,39.0,12,0,11
Volkswagen,85,11.34,2,0,1,0,2,15.3,0,1,81.0,-1.5,48.0,3,3,22
Volkswagen,85,2.98,2,1,1,0,2,14.2,0,0,32.0,-2.6,21.0,1,5,23
Volkswagen,85,10.18,3,0,1,0,2,11.7,0,0,53.0,-5.1,87.0,5,1,22
Volkswagen,85,2.9,3,1,0,1,2,8.8,0,0,39.0,-8.0,33.0,9,2,6
Volkswagen,85,1.4,3,1,1,1,2,7.5,0,0,50.0,-9.3,19.0,10,3,4
Volkswagen,85,2.3,2,1,0,1,2,12.8,0,0,43.0,-4.0,18.0,3,4,11
Volkswagen,85,3.1,3,1,1,1,2,16.3,0,0,51.0,-0.5,19.0,8,1,8
Volkswagen,85,10.97,3,0,1,0,3,15.4,0,0,59.0,-1.4,87.0,5,3,3
Volkswagen,85,1.02,3,1,0,0,1,20.4,0,0,14.0,3.6,5.0,5,6,3
Volkswagen,85,3.86,3,1,1,1,2,19.3,0,0,15.0,2.5,20.0,6,3,18
Volkswagen,85,13.76,3,0,1,0,3,14.5,0,0,96.0,-2.3,63.0,9,3,27
Volkswagen,85,2.1,2,1,1,1,3,10.0,0,0,39.0,-6.8,21.0,3,3,24
Volkswagen,85,3.68,2,1,1,1,2,18.4,0,0,45.0,1.6,20.0,2,1,21
Volkswagen,85,4.87,3,1,0,0,2,10.2,0,0,28.0,-6.6,20.0,5,1,8
Volkswagen,85,17.19,2,0,1,0,2,16.0,0,1,77.0,-0.8,86.0,3,4,16
Volkswagen,85,1.7,2,1,1,1,2,8.7,0,0,27.0,-8.1,20.0,3,4,10
Volkswagen,85,6.8,3,1,0,1,2,11.1,0,0,62.0,-5.7,61.0,10,4,27
