,power(kW),quantity(kWh),odometer,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,ecr_deviation,trip_distance(km),user_id,month,weekday,day
2220,278.0,34.0,26588.0,2.0,0,1,1,1.0,26.77,0,0,10.669999999999998,127.0,Tesla_Model_S_2015,3,4,10
21350,132.0,18.78,53137.0,1.0,1,1,1,2.0,17.73,0,1,1.129999999999999,10.0,Tesla_Model_S_2015,12,5,8
16793,88.0,11.03,5221.0,3.0,1,1,1,2.0,15.94,0,0,2.305746737554374,69.2,Tesla_Model_S_2015,1,4,12
9663,49.0,7.34,127514.0,3.0,1,0,1,1.0,13.01,0,0,-0.4900000000000002,56.4,Tesla_Model_S_2015,3,2,15
8548,49.0,5.51,61967.0,3.0,1,0,1,1.0,11.58,0,0,-1.92,47.6,Tesla_Model_S_2015,4,2,30
18000,35.0,5.5,179660.0,3.0,1,1,1,1.0,13.41,0,1,0.91,41.0,Tesla_Model_S_2015,5,0,17
14095,49.0,3.06,12189.0,2.0,1,1,1,1.0,14.36,0,0,1.86,59.2,Tesla_Model_S_2015,12,5,28
7631,80.0,9.97,71967.0,2.0,1,0,1,2.0,14.92,0,1,-0.08,113.0,Tesla_Model_S_2015,2,5,19
9768,49.0,2.85,161117.0,3.0,0,1,0,1.0,11.74,0,0,-1.7599999999999998,63.7,Tesla_Model_S_2015,7,6,1
21596,132.0,1.92,87432.0,1.0,1,0,0,1.0,48.0,0,0,31.4,4.0,Tesla_Model_S_2015,2,3,25
18904,35.0,6.6,77832.0,2.0,1,1,1,1.0,14.04,1,0,1.5399999999999991,47.0,Tesla_Model_S_2015,9,1,13
9079,49.0,6.79,99752.0,2.0,1,0,1,1.0,13.45,0,0,-0.0500000000000007,50.5,Tesla_Model_S_2015,12,1,15
19947,35.0,10.2,100305.0,3.0,1,0,1,1.0,13.42,0,0,0.92,76.0,Tesla_Model_S_2015,8,0,28
23055,278.0,13.0,99314.0,3.0,1,1,1,1.0,19.66,0,0,3.5599999999999987,41.0,Tesla_Model_S_2015,8,5,3
9236,49.0,6.59,72511.0,3.0,1,1,1,1.0,11.66,0,0,-1.84,56.5,Tesla_Model_S_2015,10,3,2
9686,49.0,15.52,11426.0,2.0,1,0,1,1.0,14.68,0,0,1.1799999999999995,105.7,Tesla_Model_S_2015,12,5,17
20879,132.0,9.67,46684.0,3.0,1,0,1,2.0,14.39,0,0,-2.210000000000001,62.0,Tesla_Model_S_2015,9,1,11
21047,132.0,17.0,98466.0,3.0,1,1,0,2.0,18.86,0,0,2.259999999999998,2.0,Tesla_Model_S_2015,10,4,15
17796,35.0,8.4,84361.0,2.0,1,1,1,1.0,20.0,0,1,7.5,42.0,Tesla_Model_S_2015,12,2,14
7068,85.0,11.83,82256.0,2.0,0,0,1,1.0,17.8,0,1,5.100000000000001,80.0,Tesla_Model_S_2015,2,4,8
11091,49.0,5.15,128263.0,3.0,0,1,0,1.0,11.55,0,0,-1.9499999999999995,29.8,Tesla_Model_S_2015,3,5,25
22069,278.0,19.0,59784.0,3.0,1,1,1,1.0,20.25,0,0,4.149999999999999,99.0,Tesla_Model_S_2015,6,5,9
21532,132.0,5.0,71487.0,3.0,1,0,0,1.0,19.78,0,0,3.18,10.0,Tesla_Model_S_2015,10,5,12
10033,49.0,12.45,114148.0,3.0,1,1,1,3.0,12.28,0,0,-1.2200000000000006,101.4,Tesla_Model_S_2015,8,3,11
18488,35.0,4.9,76660.0,2.0,0,0,1,3.0,16.9,0,0,4.399999999999999,29.0,Tesla_Model_S_2015,8,4,26
7303,85.0,3.89,19143.0,3.0,1,0,1,2.0,10.7,0,0,-2.0,122.0,Tesla_Model_S_2015,8,1,22
7006,85.0,3.72,51821.0,3.0,1,0,0,2.0,12.7,0,0,0.0,5.0,Tesla_Model_S_2015,4,5,21
16444,88.0,1.9,12921.0,3.0,0,0,0,2.0,10.73,0,0,2.305746737554374,17.7,Tesla_Model_S_2015,6,4,22
6298,85.0,10.6,70989.0,3.0,0,1,0,1.0,14.6,0,1,1.9000000000000004,71.0,Tesla_Model_S_2015,9,3,13
19623,35.0,5.0,98155.0,3.0,1,1,1,1.0,11.9,0,0,-0.5999999999999996,42.0,Tesla_Model_S_2015,7,1,18
14484,49.0,8.36,37855.0,3.0,0,1,1,1.0,12.89,0,0,0.3900000000000005,31.2,Tesla_Model_S_2015,4,5,10
6189,85.0,14.85,86246.0,2.0,0,1,1,2.0,13.5,0,0,0.8000000000000007,95.0,Tesla_Model_S_2015,3,3,28
23251,278.0,42.0,68387.0,3.0,0,1,0,1.0,20.55,0,0,4.449999999999999,147.0,Tesla_Model_S_2015,9,6,2
17070,88.0,15.94,16592.0,3.0,0,0,0,2.0,12.38,0,0,2.305746737554374,128.8,Tesla_Model_S_2015,9,4,21
17878,35.0,3.2,18921.0,3.0,1,0,1,1.0,16.0,0,0,3.5,20.0,Tesla_Model_S_2015,4,3,24
9962,49.0,6.23,91561.0,3.0,1,0,1,1.0,10.99,0,0,-2.51,29.3,Tesla_Model_S_2015,8,0,10
19500,35.0,7.0,158530.0,3.0,1,1,1,1.0,16.67,0,1,4.170000000000002,42.0,Tesla_Model_S_2015,4,3,2
21377,132.0,15.3,78179.0,1.0,1,0,1,2.0,15.3,0,0,-1.3000000000000007,100.0,Tesla_Model_S_2015,2,4,21
1924,278.0,18.0,110857.0,2.0,0,1,0,1.0,22.47,0,0,6.369999999999997,89.0,Tesla_Model_S_2015,1,0,27
2578,278.0,19.0,119947.0,3.0,1,0,1,1.0,21.59,0,0,5.489999999999998,88.0,Tesla_Model_S_2015,7,5,18
1766,278.0,40.0,94034.0,3.0,0,1,1,1.0,19.62,0,0,3.52,148.0,Tesla_Model_S_2015,6,6,23
8324,49.0,1.97,184413.0,3.0,1,0,0,1.0,12.6,0,0,-0.9000000000000004,0.6,Tesla_Model_S_2015,6,5,1
7556,80.0,7.26,6401.0,2.0,0,0,1,1.0,15.28,0,1,0.2799999999999993,89.0,Tesla_Model_S_2015,12,0,17
21223,132.0,29.96,76090.0,1.0,1,1,1,1.0,17.48,0,1,0.879999999999999,20.0,Tesla_Model_S_2015,1,6,12
9914,49.0,5.8,109990.0,3.0,1,0,1,1.0,11.11,0,0,-2.390000000000001,13.0,Tesla_Model_S_2015,5,5,28
19961,35.0,6.3,137545.0,3.0,1,1,1,1.0,15.0,0,1,2.5,42.0,Tesla_Model_S_2015,4,0,29
9733,49.0,15.7,9370.0,3.0,1,1,1,1.0,12.53,0,0,-0.9700000000000006,125.3,Tesla_Model_S_2015,11,6,6
21015,132.0,9.0,98914.0,3.0,1,0,0,1.0,17.76,0,0,1.16,12.0,Tesla_Model_S_2015,10,2,20
20278,35.0,10.5,42980.0,3.0,1,0,1,3.0,15.44,0,0,2.9399999999999995,68.0,Tesla_Model_S_2015,4,0,20
22666,278.0,20.0,38275.0,3.0,1,1,1,1.0,21.48,0,0,5.379999999999999,58.0,Tesla_Model_S_2015,8,2,23
9563,49.0,2.71,167056.0,3.0,1,1,1,1.0,11.17,0,0,-2.33,26.7,Tesla_Model_S_2015,9,1,4
17560,35.0,6.5,72892.0,2.0,1,1,1,3.0,15.48,1,0,2.9800000000000004,42.0,Tesla_Model_S_2015,6,4,24
2651,278.0,14.0,140434.0,2.0,0,0,1,1.0,28.46,0,0,12.36,63.0,Tesla_Model_S_2015,12,1,21
19769,35.0,7.2,172748.0,2.0,1,1,1,1.0,17.14,0,1,4.640000000000001,42.0,Tesla_Model_S_2015,1,0,18
7443,85.0,10.0,28969.0,3.0,0,1,0,2.0,13.7,0,1,1.0,83.0,Tesla_Model_S_2015,11,0,6
18141,35.0,6.1,133477.0,2.0,1,1,1,1.0,14.52,0,0,2.02,42.0,Tesla_Model_S_2015,2,1,26
20797,132.0,3.0,106030.0,3.0,1,0,0,1.0,16.44,0,0,-0.1600000000000001,22.0,Tesla_Model_S_2015,5,1,10
9334,49.0,7.5,180901.0,3.0,1,1,1,1.0,12.72,0,0,-0.7799999999999994,33.8,Tesla_Model_S_2015,4,0,8
1720,278.0,15.0,35248.0,3.0,1,0,1,1.0,19.68,0,0,3.5799999999999983,77.0,Tesla_Model_S_2015,6,2,14
18985,35.0,6.5,20132.0,3.0,1,1,1,1.0,15.48,0,0,2.9800000000000004,42.0,Tesla_Model_S_2015,5,4,9
8382,49.0,7.82,34841.0,2.0,1,0,1,1.0,14.4,0,0,0.9000000000000004,54.3,Tesla_Model_S_2015,12,0,17
17187,88.0,2.98,12033.0,3.0,0,0,0,2.0,10.89,0,0,2.305746737554374,27.4,Tesla_Model_S_2015,6,0,4
16544,88.0,12.16,20112.0,3.0,1,1,1,2.0,12.19,0,0,2.305746737554374,99.8,Tesla_Model_S_2015,11,2,14
1683,278.0,22.0,108404.0,2.0,1,0,1,1.0,27.2,0,0,11.099999999999998,43.0,Tesla_Model_S_2015,1,5,4
18401,35.0,5.2,159984.0,3.0,1,1,1,1.0,12.38,0,0,-0.1199999999999992,42.0,Tesla_Model_S_2015,5,0,11
17345,88.0,10.49,48869.0,3.0,1,1,1,2.0,11.44,0,0,2.305746737554374,91.7,Tesla_Model_S_2015,8,0,24
12775,85.0,3.8,62586.0,2.0,1,0,1,2.0,10.5,0,0,-2.2,36.0,Tesla_Model_S_2015,1,2,31
23160,278.0,28.0,128592.0,2.0,1,0,1,1.0,27.0,0,0,10.9,31.0,Tesla_Model_S_2015,3,4,5
10087,49.0,8.4,96632.0,3.0,1,0,1,1.0,12.71,0,0,-0.7899999999999991,66.1,Tesla_Model_S_2015,10,4,16
1977,278.0,11.0,42676.0,2.0,1,0,1,1.0,24.8,0,0,8.7,52.0,Tesla_Model_S_2015,11,5,4
10997,49.0,8.6,63156.0,3.0,1,1,1,1.0,12.15,0,0,-1.3499999999999996,92.0,Tesla_Model_S_2015,5,5,17
7838,80.0,16.0,79642.0,3.0,1,0,1,2.0,13.9,0,0,-1.0999999999999996,23.0,Tesla_Model_S_2015,8,2,10
22339,278.0,44.0,18718.0,2.0,1,0,1,1.0,26.49,0,0,10.389999999999995,126.0,Tesla_Model_S_2015,11,4,18
9728,49.0,6.6,98324.0,3.0,1,0,1,1.0,13.64,0,0,0.1400000000000005,48.4,Tesla_Model_S_2015,11,5,14
17810,35.0,5.8,68346.0,2.0,1,1,1,1.0,13.18,0,0,0.6799999999999997,44.0,Tesla_Model_S_2015,4,4,22
19712,35.0,4.5,20368.0,3.0,1,1,1,2.0,10.71,0,0,-1.7899999999999991,42.0,Tesla_Model_S_2015,5,1,13
10306,49.0,6.88,134059.0,3.0,0,1,0,1.0,10.27,0,0,-3.2300000000000004,69.1,Tesla_Model_S_2015,5,3,25
12509,85.0,3.0,44609.0,2.0,1,0,1,2.0,9.0,0,0,-3.6999999999999993,33.0,Tesla_Model_S_2015,4,4,7
18175,35.0,13.7,68763.0,2.0,1,1,1,3.0,16.71,0,1,4.210000000000001,82.0,Tesla_Model_S_2015,4,3,28
19817,35.0,2.5,19024.0,3.0,1,0,1,1.0,14.71,0,0,2.210000000000001,17.0,Tesla_Model_S_2015,4,5,26
14216,49.0,7.17,20518.0,3.0,0,1,1,3.0,14.54,0,0,2.039999999999999,82.2,Tesla_Model_S_2015,5,6,31
6964,85.0,11.49,24793.0,3.0,0,1,0,2.0,14.1,0,0,1.4000000000000004,91.0,Tesla_Model_S_2015,10,0,2
21056,132.0,6.5,91190.0,3.0,1,0,1,1.0,8.13,0,0,-8.47,80.0,Tesla_Model_S_2015,5,4,28
20283,35.0,5.4,142521.0,3.0,1,1,1,3.0,13.17,0,0,0.6699999999999999,41.0,Tesla_Model_S_2015,7,0,15
8090,80.0,10.98,81754.0,3.0,1,0,1,2.0,13.5,0,0,-1.5,90.0,Tesla_Model_S_2015,9,3,29
8307,49.0,11.9,82530.0,3.0,1,1,1,1.0,14.25,0,0,0.75,83.5,Tesla_Model_S_2015,4,4,3
17865,35.0,5.3,147307.0,3.0,1,1,1,1.0,12.62,0,0,0.1199999999999992,42.0,Tesla_Model_S_2015,10,2,9
18074,35.0,4.7,97088.0,3.0,1,1,1,2.0,11.19,0,0,-1.3100000000000005,42.0,Tesla_Model_S_2015,7,2,5
17295,88.0,15.05,14775.0,3.0,1,1,1,2.0,12.81,0,0,2.305746737554374,117.5,Tesla_Model_S_2015,8,3,16
21599,132.0,10.6,59588.0,1.0,1,0,1,2.0,15.6,0,0,-1.0000000000000018,64.0,Tesla_Model_S_2015,3,0,25
10309,49.0,5.98,163476.0,3.0,1,0,1,1.0,11.84,0,0,-1.66,50.5,Tesla_Model_S_2015,8,2,1
2141,278.0,12.0,14605.0,3.0,1,0,1,1.0,24.16,0,0,8.059999999999999,62.0,Tesla_Model_S_2015,9,5,17
6447,85.0,6.73,30554.0,2.0,0,1,1,2.0,16.1,0,1,3.400000000000002,43.0,Tesla_Model_S_2015,11,0,20
7258,85.0,6.87,117010.0,3.0,0,1,1,2.0,13.2,0,0,0.5,91.0,Tesla_Model_S_2015,10,5,12
21634,132.0,12.0,56733.0,1.0,1,0,0,1.0,15.77,0,0,-0.8300000000000018,126.0,Tesla_Model_S_2015,2,6,10
18715,35.0,10.2,42849.0,3.0,1,1,1,1.0,13.97,0,0,1.4700000000000006,73.0,Tesla_Model_S_2015,4,5,18
20720,35.0,9.5,87994.0,2.0,1,1,1,3.0,22.09,0,1,9.59,43.0,Tesla_Model_S_2015,2,5,11
10770,49.0,5.64,155281.0,3.0,1,0,1,1.0,11.56,0,0,-1.9399999999999995,48.8,Tesla_Model_S_2015,4,3,19
7194,85.0,11.77,90498.0,3.0,0,0,1,1.0,12.7,0,0,0.0,68.0,Tesla_Model_S_2015,4,3,25
21107,132.0,5.0,50341.0,1.0,1,1,1,2.0,16.6,0,0,0.0,63.0,Tesla_Model_S_2015,11,2,7
8367,49.0,7.87,13878.0,2.0,1,0,1,1.0,16.23,0,0,2.7300000000000004,48.5,Tesla_Model_S_2015,2,2,1
23175,278.0,30.0,58030.0,3.0,1,1,1,1.0,20.27,0,0,4.169999999999998,169.0,Tesla_Model_S_2015,5,0,21
1588,278.0,14.0,69275.0,3.0,0,1,1,1.0,20.17,0,0,4.07,149.0,Tesla_Model_S_2015,9,1,11
19660,35.0,7.3,129652.0,2.0,1,1,1,1.0,16.98,0,1,4.48,43.0,Tesla_Model_S_2015,1,3,3
2574,278.0,42.0,63269.0,3.0,0,1,0,1.0,21.88,0,0,5.779999999999998,236.0,Tesla_Model_S_2015,7,5,7
9822,49.0,3.22,153719.0,2.0,1,0,1,1.0,12.17,0,0,-1.33,20.7,Tesla_Model_S_2015,4,1,3
7182,85.0,15.03,99863.0,3.0,0,0,1,1.0,12.5,0,0,-0.1999999999999993,46.0,Tesla_Model_S_2015,6,5,29
2125,278.0,44.0,149934.0,3.0,0,1,1,1.0,21.56,0,0,5.459999999999997,243.0,Tesla_Model_S_2015,8,1,23
21034,132.0,3.49,66727.0,3.0,1,0,1,2.0,18.03,0,0,1.4299999999999995,66.0,Tesla_Model_S_2015,7,1,23
9213,49.0,5.29,102472.0,2.0,1,0,1,1.0,14.41,0,0,0.91,12.9,Tesla_Model_S_2015,1,5,30
20180,35.0,7.2,27860.0,3.0,1,1,1,1.0,13.58,0,0,1.08,53.0,Tesla_Model_S_2015,9,3,4
22777,278.0,10.0,5486.0,3.0,1,1,1,1.0,19.73,0,0,3.629999999999999,272.0,Tesla_Model_S_2015,5,0,9
19447,35.0,7.5,37513.0,2.0,1,1,1,1.0,17.44,0,1,4.940000000000001,43.0,Tesla_Model_S_2015,2,0,9
17672,35.0,7.4,66498.0,2.0,1,0,1,1.0,13.7,0,0,1.1999999999999993,54.0,Tesla_Model_S_2015,3,2,30
2482,278.0,61.0,26461.0,2.0,0,1,1,1.0,26.07,0,0,9.97,234.0,Tesla_Model_S_2015,3,2,8
21420,132.0,4.25,85528.0,1.0,1,0,0,1.0,18.15,0,0,1.5499999999999972,20.0,Tesla_Model_S_2015,12,5,26
11153,49.0,9.25,81235.0,2.0,1,0,1,1.0,12.45,0,0,-1.0500000000000007,74.3,Tesla_Model_S_2015,3,1,10
20282,35.0,5.4,51463.0,3.0,1,1,0,1.0,11.49,0,0,-1.0099999999999998,47.0,Tesla_Model_S_2015,9,1,1
22448,278.0,6.0,64055.0,3.0,0,0,1,1.0,20.82,0,0,4.719999999999999,2.0,Tesla_Model_S_2015,7,5,14
17141,88.0,9.95,4738.0,3.0,0,0,0,2.0,14.38,0,0,2.305746737554374,69.2,Tesla_Model_S_2015,1,2,3
7038,85.0,4.09,66994.0,3.0,0,1,0,2.0,13.4,0,0,0.7000000000000011,77.0,Tesla_Model_S_2015,8,1,14
10404,49.0,2.84,186462.0,3.0,0,1,0,1.0,12.56,1,0,-0.9399999999999996,45.9,Tesla_Model_S_2015,6,0,24
14639,49.0,6.45,38467.0,3.0,1,0,1,1.0,13.19,0,0,0.6899999999999995,48.9,Tesla_Model_S_2015,4,3,22
19218,35.0,14.4,59143.0,2.0,1,1,1,1.0,18.7,0,1,6.199999999999999,77.0,Tesla_Model_S_2015,12,3,10
17180,88.0,17.35,43242.0,3.0,1,1,1,2.0,14.19,0,0,2.305746737554374,122.3,Tesla_Model_S_2015,1,1,21
14536,49.0,11.63,61582.0,3.0,0,1,1,1.0,14.6,0,0,2.1,65.3,Tesla_Model_S_2015,4,0,18
1731,278.0,32.0,113089.0,2.0,0,1,0,1.0,23.95,0,0,7.849999999999998,177.0,Tesla_Model_S_2015,2,3,20
21752,132.0,5.2,98902.0,3.0,1,0,0,1.0,17.76,0,1,1.16,22.0,Tesla_Model_S_2015,10,1,19
6183,85.0,1.72,35585.0,2.0,0,0,1,2.0,15.1,0,1,2.4000000000000004,37.0,Tesla_Model_S_2015,12,3,28
11462,85.0,31.7,45276.0,2.0,0,1,0,2.0,12.8,0,0,0.1000000000000014,248.0,Tesla_Model_S_2015,4,6,9
14455,49.0,6.06,19293.0,3.0,1,0,1,1.0,12.81,0,0,0.3100000000000005,47.3,Tesla_Model_S_2015,5,3,14
18484,35.0,5.5,48821.0,3.0,1,1,1,1.0,13.41,0,0,0.91,41.0,Tesla_Model_S_2015,7,3,16
21429,132.0,10.0,72300.0,3.0,1,0,1,2.0,18.01,0,0,1.41,2.0,Tesla_Model_S_2015,11,4,8
8511,49.0,10.3,100842.0,2.0,1,1,1,1.0,12.34,0,0,-1.16,50.9,Tesla_Model_S_2015,12,6,27
8151,49.0,10.2,116358.0,3.0,0,1,0,1.0,11.44,0,0,-2.0600000000000005,56.7,Tesla_Model_S_2015,9,2,7
14932,49.0,12.67,67204.0,3.0,1,0,1,1.0,11.99,0,0,-0.5099999999999998,109.8,Tesla_Model_S_2015,7,3,7
13927,49.0,5.72,40687.0,3.0,1,0,1,1.0,11.94,0,0,-0.5600000000000005,47.9,Tesla_Model_S_2015,6,2,2
7008,85.0,14.75,87689.0,2.0,0,1,1,2.0,13.9,0,0,1.200000000000001,35.0,Tesla_Model_S_2015,4,6,7
1430,278.0,21.0,86053.0,3.0,0,1,0,1.0,26.17,0,0,10.07,191.0,Tesla_Model_S_2015,4,6,14
22354,278.0,30.0,62326.0,3.0,1,0,1,1.0,20.14,0,0,4.039999999999999,131.0,Tesla_Model_S_2015,6,5,30
20073,35.0,4.9,124462.0,2.0,1,1,1,1.0,11.67,0,0,-0.8300000000000001,42.0,Tesla_Model_S_2015,10,2,10
19597,35.0,7.8,25606.0,3.0,1,1,1,3.0,16.25,1,0,3.75,48.0,Tesla_Model_S_2015,7,4,25
18047,35.0,5.5,99877.0,3.0,1,1,1,1.0,13.1,0,0,0.5999999999999996,42.0,Tesla_Model_S_2015,8,4,11
16448,88.0,24.62,17912.0,3.0,0,1,0,2.0,13.66,0,0,2.305746737554374,180.3,Tesla_Model_S_2015,10,6,14
19723,35.0,11.0,94411.0,3.0,1,1,1,1.0,13.75,1,0,1.25,80.0,Tesla_Model_S_2015,5,3,18
6235,85.0,4.81,88283.0,2.0,0,1,1,2.0,15.7,0,1,3.0,33.0,Tesla_Model_S_2015,4,3,11
21672,132.0,11.6,81021.0,3.0,1,1,0,1.0,16.39,0,0,-0.2100000000000008,161.0,Tesla_Model_S_2015,8,5,29
18545,35.0,9.1,86588.0,2.0,1,1,1,1.0,21.16,0,1,8.66,43.0,Tesla_Model_S_2015,1,0,23
19827,35.0,5.5,54158.0,3.0,1,1,1,1.0,13.41,0,1,0.91,41.0,Tesla_Model_S_2015,10,1,6
6519,85.0,9.99,66286.0,3.0,0,1,0,2.0,10.6,0,0,-2.1,71.0,Tesla_Model_S_2015,8,1,7
2565,278.0,42.0,68387.0,3.0,0,1,0,1.0,20.55,0,0,4.449999999999999,147.0,Tesla_Model_S_2015,9,6,2
1883,278.0,10.0,146225.0,3.0,1,0,1,1.0,22.14,0,0,6.039999999999999,60.0,Tesla_Model_S_2015,5,0,9
8190,49.0,7.46,55532.0,2.0,1,1,1,1.0,14.08,0,0,0.5800000000000001,53.0,Tesla_Model_S_2015,1,5,4
22529,278.0,9.0,100067.0,3.0,1,0,1,1.0,21.53,0,0,5.43,39.0,Tesla_Model_S_2015,9,5,7
14702,49.0,5.07,37824.0,3.0,0,1,1,1.0,12.89,0,0,0.3900000000000005,73.0,Tesla_Model_S_2015,4,5,10
1569,278.0,42.0,42511.0,2.0,1,0,1,1.0,24.8,0,0,8.7,49.0,Tesla_Model_S_2015,11,3,2
2626,278.0,76.0,57593.0,3.0,0,0,1,1.0,18.18,0,0,2.0799999999999983,418.0,Tesla_Model_S_2015,5,1,15
10772,49.0,10.16,168534.0,3.0,1,1,1,1.0,11.12,0,0,-2.380000000000001,91.4,Tesla_Model_S_2015,9,1,18
13903,49.0,7.5,2498.0,3.0,0,1,0,1.0,12.09,0,0,-0.4100000000000001,61.4,Tesla_Model_S_2015,9,4,13
14963,49.0,8.9,62972.0,3.0,1,1,1,1.0,11.95,0,0,-0.5500000000000007,74.5,Tesla_Model_S_2015,5,0,9
17568,35.0,11.8,91809.0,3.0,1,1,1,1.0,14.39,0,0,1.8900000000000008,82.0,Tesla_Model_S_2015,4,3,6
17479,88.0,11.18,50935.0,3.0,1,1,1,2.0,12.41,0,0,2.305746737554374,90.1,Tesla_Model_S_2015,10,1,20
7306,85.0,17.11,52355.0,3.0,0,1,0,2.0,13.8,0,0,1.1000000000000014,86.0,Tesla_Model_S_2015,4,2,25
22727,278.0,12.0,137281.0,2.0,0,1,1,1.0,22.16,0,0,6.059999999999999,47.0,Tesla_Model_S_2015,10,1,19
6734,85.0,17.64,40457.0,2.0,0,1,0,2.0,14.8,0,1,2.1000000000000014,86.0,Tesla_Model_S_2015,2,4,2
18226,35.0,6.6,155368.0,2.0,1,1,1,1.0,15.35,0,1,2.85,43.0,Tesla_Model_S_2015,2,4,14
17434,88.0,5.32,52353.0,3.0,1,1,1,2.0,16.53,0,0,2.305746737554374,32.2,Tesla_Model_S_2015,11,3,26
10674,49.0,11.78,69374.0,3.0,1,1,1,1.0,11.33,0,0,-2.17,104.0,Tesla_Model_S_2015,8,3,14
14134,49.0,5.44,37948.0,3.0,1,0,1,1.0,13.55,0,0,1.0500000000000007,92.6,Tesla_Model_S_2015,4,0,12
14288,49.0,9.37,66502.0,3.0,1,1,1,1.0,12.36,1,0,-0.1400000000000005,75.8,Tesla_Model_S_2015,6,6,26
9390,49.0,11.71,92512.0,3.0,1,0,1,1.0,11.28,0,0,-2.2200000000000006,103.8,Tesla_Model_S_2015,8,5,22
12976,85.0,1.3,78732.0,3.0,1,1,1,2.0,6.8,0,0,-5.9,19.0,Tesla_Model_S_2015,9,1,11
8806,49.0,16.1,4259.0,3.0,0,1,1,1.0,13.0,0,0,-0.5,108.2,Tesla_Model_S_2015,8,0,8
17188,88.0,3.21,29776.0,3.0,1,0,0,2.0,11.73,0,0,2.305746737554374,27.4,Tesla_Model_S_2015,4,6,28
9713,49.0,11.12,111053.0,3.0,1,0,1,1.0,11.03,0,0,-2.4700000000000006,100.8,Tesla_Model_S_2015,6,2,15
16384,88.0,1.56,13435.0,3.0,1,0,0,2.0,6.92,0,0,2.305746737554374,22.5,Tesla_Model_S_2015,7,0,2
9739,49.0,6.67,126797.0,2.0,1,0,1,1.0,13.7,0,0,0.1999999999999993,48.7,Tesla_Model_S_2015,3,4,3
8450,49.0,6.84,188630.0,3.0,1,0,1,1.0,11.92,0,0,-1.58,57.4,Tesla_Model_S_2015,8,2,7
6740,85.0,4.52,19293.0,3.0,1,1,0,2.0,12.1,1,0,-0.5999999999999996,53.0,Tesla_Model_S_2015,8,3,24
11290,85.0,1.64,40543.0,2.0,1,0,0,2.0,13.7,0,0,1.0,12.0,Tesla_Model_S_2015,1,6,15
20133,35.0,5.7,46614.0,3.0,1,1,1,1.0,13.26,0,0,0.7599999999999998,43.0,Tesla_Model_S_2015,6,1,16
20091,35.0,5.7,122728.0,3.0,1,1,1,1.0,13.57,0,0,1.0700000000000005,42.0,Tesla_Model_S_2015,9,2,12
1750,278.0,56.0,4885.0,3.0,1,1,1,1.0,22.83,0,0,6.729999999999997,225.0,Tesla_Model_S_2015,5,5,7
19441,35.0,5.1,146567.0,3.0,1,1,1,1.0,12.14,0,0,-0.3599999999999994,42.0,Tesla_Model_S_2015,9,1,24
8598,49.0,10.83,101072.0,2.0,1,1,1,1.0,12.79,0,0,-0.7100000000000009,84.7,Tesla_Model_S_2015,12,1,29
22806,278.0,24.0,143038.0,2.0,0,0,1,1.0,26.5,0,0,10.4,100.0,Tesla_Model_S_2015,2,2,23
14180,49.0,8.1,2565.0,3.0,0,1,1,1.0,12.09,0,0,-0.4100000000000001,66.8,Tesla_Model_S_2015,9,4,13
22638,278.0,31.0,61857.0,3.0,1,1,1,1.0,20.14,0,0,4.039999999999999,188.0,Tesla_Model_S_2015,6,5,23
10767,49.0,5.9,175568.0,2.0,1,1,1,1.0,16.29,0,0,2.789999999999999,23.3,Tesla_Model_S_2015,1,5,12
21154,132.0,12.0,100902.0,1.0,0,0,1,1.0,17.91,0,1,1.3099999999999987,67.0,Tesla_Model_S_2015,11,2,24
13940,49.0,9.88,64194.0,3.0,1,1,1,1.0,12.32,0,0,-0.1799999999999997,80.2,Tesla_Model_S_2015,5,0,30
11011,49.0,12.41,87174.0,3.0,0,1,0,3.0,11.97,0,0,-1.5299999999999994,75.8,Tesla_Model_S_2015,6,6,7
20755,132.0,5.58,101958.0,1.0,1,0,0,1.0,19.03,0,0,2.43,14.0,Tesla_Model_S_2015,12,2,22
19464,35.0,4.6,24713.0,3.0,1,1,1,1.0,10.95,0,0,-1.5500000000000007,42.0,Tesla_Model_S_2015,7,1,15
19316,35.0,6.8,158369.0,3.0,1,1,1,1.0,15.45,0,1,2.95,44.0,Tesla_Model_S_2015,3,1,31
8762,49.0,9.78,139244.0,3.0,0,0,1,1.0,11.84,0,0,-1.66,82.6,Tesla_Model_S_2015,8,4,4
13974,49.0,5.13,71011.0,3.0,0,1,0,1.0,13.2,0,0,0.6999999999999993,42.7,Tesla_Model_S_2015,9,4,16
16877,88.0,2.82,24577.0,3.0,1,0,0,2.0,15.93,0,0,2.305746737554374,17.7,Tesla_Model_S_2015,1,6,27
1685,278.0,50.0,26227.0,2.0,1,1,1,1.0,23.65,0,0,7.549999999999997,144.0,Tesla_Model_S_2015,3,0,6
11131,49.0,7.09,13830.0,2.0,1,0,1,1.0,14.47,0,0,0.9700000000000006,49.0,Tesla_Model_S_2015,1,1,31
21403,132.0,7.0,74478.0,1.0,1,1,1,1.0,16.67,0,1,0.0700000000000002,112.0,Tesla_Model_S_2015,12,2,11
22268,278.0,50.0,122006.0,3.0,0,1,0,1.0,21.33,0,0,5.229999999999997,311.0,Tesla_Model_S_2015,9,1,1
17114,88.0,13.0,31129.0,3.0,1,1,1,2.0,10.77,0,0,2.305746737554374,120.7,Tesla_Model_S_2015,5,1,28
