,power(kW),trip_distance(km),quantity(kWh),tire_type,city,motor_way,country_roads,driving_style,park_heating,avg_speed(km/h),ecr_deviation,month,weekday,day
14052,49.0,59.0,6.6,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.31,8.0,3.0,9.0
14053,49.0,50.8,5.82,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.04,8.0,2.0,8.0
14054,49.0,105.8,11.52,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.61,8.0,1.0,7.0
14055,49.0,77.3,8.59,3.0,1.0,1.0,1.0,3.0,0.0,0.0,-2.39,8.0,5.0,4.0
14056,49.0,103.8,11.17,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.74,8.0,4.0,3.0
14057,49.0,106.9,11.29,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.94,8.0,2.0,1.0
14058,49.0,86.9,9.62,3.0,1.0,1.0,1.0,3.0,0.0,0.0,-2.43,7.0,1.0,31.0
14059,49.0,53.4,5.46,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-3.28,7.0,4.0,27.0
14060,49.0,100.6,10.47,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-3.09,7.0,3.0,26.0
14061,49.0,98.8,10.88,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.49,7.0,1.0,24.0
14062,49.0,45.5,6.2,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.25,7.0,6.0,22.0
14063,49.0,94.2,10.91,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.25,7.0,5.0,21.0
14064,49.0,48.1,5.57,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.92,7.0,4.0,20.0
14065,49.0,102.3,11.39,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.37,7.0,3.0,19.0
14066,49.0,99.7,10.98,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.49,7.0,2.0,18.0
14067,49.0,51.6,16.63,3.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,7.0,0.0,16.0
14068,49.0,91.9,2.9,3.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,7.0,6.0,15.0
14069,49.0,37.1,2.7,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,7.0,6.0,15.0
14070,49.0,85.9,11.16,3.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.51,7.0,6.0,15.0
14071,49.0,96.1,10.94,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.12,7.0,5.0,14.0
14072,49.0,60.2,6.81,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.19,7.0,4.0,13.0
14073,49.0,94.8,10.92,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.46,7.0,3.0,12.0
14074,49.0,126.8,13.54,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.46,7.0,2.0,11.0
14075,49.0,76.2,15.9,3.0,1.0,1.0,1.0,3.0,0.0,0.0,-1.63,7.0,0.0,9.0
14076,49.0,76.8,7.1,3.0,1.0,1.0,1.0,3.0,0.0,0.0,-1.63,7.0,6.0,8.0
14077,49.0,111.4,8.5,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.63,7.0,6.0,8.0
14078,49.0,37.4,4.33,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.63,7.0,6.0,8.0
14079,49.0,102.4,15.74,3.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,7.0,6.0,8.0
14080,49.0,130.9,4.5,3.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,7.0,5.0,7.0
14081,49.0,106.3,13.28,3.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,7.0,5.0,7.0
14082,49.0,74.7,4.34,3.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,7.0,4.0,6.0
14083,49.0,78.4,7.89,3.0,1.0,1.0,1.0,3.0,0.0,0.0,-3.44,7.0,4.0,6.0
14084,49.0,100.7,10.84,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.74,7.0,3.0,5.0
14085,49.0,112.4,12.23,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.62,7.0,1.0,3.0
14086,49.0,59.1,8.49,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.55,6.0,5.0,30.0
14087,49.0,95.9,8.48,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.55,6.0,3.0,28.0
14088,49.0,98.1,11.11,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.17,6.0,1.0,26.0
14089,49.0,54.0,15.13,3.0,1.0,1.0,1.0,3.0,0.0,0.0,-1.98,6.0,6.0,24.0
14090,49.0,138.2,7.02,3.0,1.0,1.0,1.0,3.0,0.0,0.0,-1.98,6.0,5.0,23.0
14091,49.0,85.2,14.32,3.0,1.0,1.0,1.0,3.0,0.0,0.0,-2.29,6.0,5.0,23.0
14092,49.0,116.2,8.26,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.29,6.0,4.0,22.0
14093,49.0,131.8,14.94,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.16,6.0,4.0,22.0
14094,49.0,53.4,6.11,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.06,6.0,3.0,21.0
14095,49.0,94.2,10.18,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.69,6.0,1.0,19.0
14096,49.0,64.6,13.92,3.0,1.0,1.0,1.0,3.0,0.0,0.0,-1.94,6.0,0.0,18.0
14097,49.0,10.7,3.44,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.94,6.0,6.0,17.0
14098,49.0,36.5,0.75,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.94,6.0,6.0,17.0
14099,49.0,61.0,1.86,3.0,1.0,1.0,1.0,3.0,0.0,0.0,-1.94,6.0,6.0,17.0
14100,49.0,15.4,1.62,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.98,6.0,6.0,17.0
14101,49.0,93.6,10.52,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.26,6.0,5.0,16.0
14102,49.0,120.9,14.06,3.0,1.0,1.0,1.0,3.0,0.0,0.0,-1.87,6.0,1.0,12.0
14103,49.0,70.8,9.22,3.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.48,6.0,6.0,10.0
14104,49.0,100.3,11.59,3.0,1.0,1.0,1.0,3.0,0.0,0.0,-1.94,6.0,3.0,7.0
14105,49.0,47.4,5.68,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.52,6.0,2.0,6.0
14106,49.0,94.3,10.76,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.09,6.0,1.0,5.0
14107,49.0,52.0,12.69,3.0,1.0,1.0,1.0,3.0,0.0,0.0,-0.88,6.0,6.0,3.0
14108,49.0,29.6,0.3,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-0.88,6.0,6.0,3.0
14109,49.0,22.5,0.15,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-0.88,6.0,6.0,3.0
14110,49.0,94.1,11.4,3.0,1.0,1.0,1.0,3.0,0.0,0.0,-1.39,6.0,6.0,3.0
14111,49.0,132.9,14.85,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.36,6.0,6.0,3.0
14112,49.0,128.3,14.25,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.36,6.0,4.0,1.0
14113,49.0,95.3,10.67,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.3,5.0,2.0,30.0
14114,49.0,87.5,10.62,3.0,1.0,1.0,1.0,3.0,0.0,0.0,-1.36,5.0,6.0,27.0
14115,49.0,106.3,13.52,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.24,5.0,5.0,26.0
14116,49.0,95.3,9.18,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.24,5.0,3.0,24.0
14117,49.0,47.0,5.13,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.59,5.0,0.0,21.0
14118,49.0,118.8,12.38,3.0,1.0,1.0,1.0,2.0,0.0,0.0,-3.08,5.0,5.0,19.0
14119,49.0,87.1,10.02,3.0,1.0,1.0,1.0,3.0,0.0,0.0,-2.0,5.0,4.0,18.0
14120,49.0,50.8,6.21,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.28,5.0,2.0,16.0
14121,49.0,95.7,10.94,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.07,5.0,1.0,15.0
14122,49.0,113.5,13.12,3.0,1.0,1.0,1.0,3.0,0.0,0.0,-1.94,5.0,6.0,13.0
14123,49.0,48.3,5.25,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.63,5.0,4.0,11.0
14124,49.0,105.5,11.63,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.48,5.0,3.0,10.0
14125,49.0,70.6,17.37,3.0,1.0,1.0,1.0,1.0,0.0,0.0,-2.34,5.0,2.0,9.0
14126,49.0,113.3,3.15,3.0,1.0,0.0,1.0,2.0,0.0,0.0,-2.34,5.0,1.0,8.0
14127,49.0,80.1,13.63,3.0,1.0,1.0,1.0,2.0,0.0,0.0,-2.08,5.0,1.0,8.0
14128,49.0,97.9,6.7,3.0,1.0,0.0,1.0,2.0,0.0,0.0,-2.08,5.0,1.0,8.0
14129,49.0,51.0,15.24,3.0,1.0,0.0,1.0,2.0,0.0,0.0,-1.92,5.0,1.0,8.0
14130,49.0,84.4,2.6,3.0,1.0,0.0,1.0,2.0,0.0,0.0,-1.92,5.0,0.0,7.0
14131,49.0,92.4,11.4,3.0,1.0,0.0,1.0,2.0,0.0,0.0,-1.92,5.0,0.0,7.0
14132,49.0,57.5,3.8,3.0,1.0,0.0,1.0,2.0,0.0,0.0,-1.92,5.0,0.0,7.0
14133,49.0,42.5,14.41,3.0,1.0,0.0,1.0,2.0,0.0,0.0,-2.63,5.0,0.0,7.0
14134,49.0,140.5,5.49,3.0,1.0,0.0,1.0,2.0,0.0,0.0,-2.63,5.0,6.0,6.0
14135,49.0,22.4,16.5,3.0,1.0,0.0,1.0,2.0,0.0,0.0,-1.37,5.0,6.0,6.0
14136,49.0,126.0,1.5,3.0,1.0,0.0,1.0,2.0,0.0,0.0,-1.37,5.0,5.0,5.0
14137,49.0,87.9,14.26,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.47,5.0,5.0,5.0
14138,49.0,51.2,1.08,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.47,5.0,5.0,5.0
14139,49.0,114.2,13.01,3.0,1.0,1.0,1.0,3.0,0.0,0.0,-2.53,5.0,5.0,5.0
14140,49.0,114.0,13.29,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.53,5.0,4.0,4.0
14141,49.0,68.9,6.3,3.0,1.0,1.0,1.0,3.0,0.0,0.0,-2.53,5.0,4.0,4.0
14142,49.0,4.0,0.7,3.0,1.0,0.0,0.0,3.0,0.0,0.0,-2.05,5.0,4.0,4.0
14143,49.0,60.8,6.72,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.05,5.0,3.0,3.0
14144,49.0,142.7,16.72,3.0,1.0,1.0,1.0,2.0,0.0,0.0,-1.78,5.0,1.0,1.0
14145,49.0,119.5,12.73,3.0,1.0,1.0,1.0,2.0,0.0,0.0,-2.85,4.0,5.0,28.0
14146,49.0,107.9,12.69,3.0,1.0,1.0,1.0,2.0,0.0,0.0,-1.74,4.0,5.0,28.0
14147,49.0,52.2,6.29,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.45,4.0,4.0,27.0
14148,49.0,99.5,11.69,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.75,4.0,3.0,26.0
14149,49.0,47.3,5.8,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.24,4.0,2.0,25.0
14150,49.0,94.4,10.69,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.18,4.0,1.0,24.0
14151,49.0,112.8,13.68,3.0,0.0,1.0,0.0,3.0,0.0,0.0,-1.37,4.0,6.0,22.0
14152,49.0,49.1,5.88,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.52,4.0,4.0,20.0
14153,49.0,124.4,14.98,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.46,4.0,4.0,20.0
14154,49.0,133.4,16.22,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.34,4.0,2.0,18.0
14155,49.0,131.5,17.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,-0.57,4.0,6.0,15.0
14156,49.0,129.1,15.18,3.0,0.0,1.0,1.0,3.0,0.0,0.0,-1.74,4.0,5.0,14.0
14157,49.0,49.1,6.6,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-0.06,4.0,4.0,13.0
14158,49.0,97.7,12.21,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.0,4.0,4.0,13.0
14159,49.0,113.7,14.73,3.0,1.0,1.0,1.0,3.0,0.0,0.0,-0.54,4.0,2.0,11.0
14160,49.0,83.0,10.82,3.0,1.0,1.0,1.0,3.0,0.0,0.0,-0.46,4.0,6.0,8.0
14161,49.0,55.7,7.11,3.0,1.0,1.0,1.0,3.0,0.0,0.0,-0.74,4.0,4.0,6.0
14162,49.0,98.5,12.19,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.12,4.0,3.0,5.0
14163,49.0,119.9,14.04,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.79,4.0,2.0,4.0
14164,49.0,124.8,15.99,3.0,1.0,1.0,1.0,3.0,0.0,0.0,-0.69,4.0,0.0,2.0
14165,49.0,47.2,5.65,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.53,3.0,4.0,30.0
14166,49.0,95.7,10.87,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.14,3.0,4.0,30.0
14167,49.0,94.9,11.08,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.82,3.0,1.0,27.0
14168,49.0,54.0,15.5,3.0,1.0,1.0,1.0,3.0,0.0,0.0,-1.19,3.0,0.0,26.0
14169,49.0,102.7,3.79,3.0,1.0,1.0,1.0,3.0,0.0,0.0,-1.19,3.0,6.0,25.0
14170,49.0,71.7,9.02,2.0,1.0,0.0,1.0,3.0,0.0,0.0,-0.92,3.0,5.0,24.0
14171,49.0,46.9,10.04,2.0,1.0,1.0,1.0,3.0,0.0,0.0,-0.65,3.0,5.0,24.0
14172,49.0,55.4,4.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,-0.65,3.0,4.0,23.0
14173,49.0,58.5,6.62,2.0,1.0,1.0,1.0,3.0,0.0,0.0,-0.65,3.0,4.0,23.0
14174,49.0,46.9,5.75,2.0,1.0,1.0,1.0,3.0,0.0,0.0,-1.24,3.0,3.0,22.0
14175,49.0,48.4,6.94,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.84,3.0,3.0,22.0
14176,49.0,96.2,12.11,2.0,1.0,0.0,1.0,3.0,0.0,0.0,-0.91,3.0,2.0,21.0
14177,49.0,116.1,16.1,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.37,3.0,6.0,18.0
14178,49.0,109.7,14.36,2.0,1.0,1.0,1.0,3.0,0.0,0.0,-1.42,3.0,5.0,17.0
14179,49.0,39.1,3.62,2.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.42,3.0,4.0,16.0
14180,49.0,107.7,13.85,2.0,1.0,0.0,1.0,3.0,0.0,0.0,-0.64,3.0,4.0,16.0
14181,49.0,97.5,12.86,2.0,1.0,0.0,1.0,3.0,0.0,0.0,-0.31,3.0,2.0,14.0
14182,49.0,99.1,13.49,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.11,3.0,6.0,11.0
14183,49.0,49.4,11.12,2.0,1.0,1.0,0.0,3.0,0.0,0.0,-0.22,3.0,5.0,10.0
14184,49.0,57.9,3.13,2.0,1.0,1.0,0.0,3.0,0.0,0.0,-0.22,3.0,5.0,10.0
14185,49.0,52.4,7.04,2.0,1.0,0.0,1.0,3.0,0.0,0.0,-0.06,3.0,5.0,10.0
14186,49.0,98.4,13.93,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.66,3.0,4.0,9.0
14187,49.0,105.2,13.74,2.0,1.0,0.0,1.0,3.0,0.0,0.0,-0.44,3.0,2.0,7.0
14188,49.0,55.6,15.51,2.0,0.0,1.0,1.0,3.0,0.0,0.0,-0.59,3.0,0.0,5.0
14189,49.0,8.1,0.69,2.0,1.0,0.0,1.0,3.0,0.0,0.0,-0.59,3.0,6.0,4.0
14190,49.0,10.8,0.55,2.0,1.0,0.0,1.0,3.0,0.0,0.0,-0.59,3.0,6.0,4.0
14191,49.0,83.9,3.7,2.0,1.0,1.0,1.0,3.0,0.0,0.0,-0.59,3.0,6.0,4.0
14192,49.0,50.8,6.61,2.0,1.0,0.0,1.0,3.0,0.0,0.0,-0.49,3.0,4.0,2.0
14193,49.0,98.0,12.84,2.0,1.0,0.0,1.0,3.0,0.0,0.0,-0.4,3.0,4.0,2.0
14194,49.0,97.3,13.01,2.0,1.0,0.0,1.0,3.0,0.0,0.0,-0.13,2.0,2.0,29.0
14195,49.0,70.4,9.38,2.0,1.0,1.0,1.0,3.0,0.0,0.0,-0.18,2.0,6.0,26.0
14196,49.0,101.7,13.15,2.0,1.0,0.0,1.0,3.0,0.0,0.0,-0.57,2.0,5.0,25.0
14197,49.0,99.9,14.12,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.63,2.0,3.0,23.0
14198,49.0,48.8,7.25,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.36,2.0,0.0,20.0
14199,49.0,46.8,6.85,2.0,1.0,1.0,1.0,3.0,0.0,0.0,1.14,2.0,5.0,18.0
14200,49.0,48.9,7.29,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.24,2.0,4.0,17.0
14201,49.0,97.0,12.76,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.24,2.0,4.0,17.0
14202,49.0,50.1,7.73,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.93,2.0,1.0,14.0
14203,49.0,48.9,7.39,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.61,2.0,1.0,14.0
14204,49.0,70.6,15.47,2.0,1.0,1.0,1.0,3.0,0.0,0.0,1.86,2.0,0.0,13.0
14205,49.0,54.6,3.76,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.86,2.0,6.0,12.0
14206,49.0,51.1,8.43,2.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,2.0,4.0,10.0
14207,49.0,47.8,7.74,2.0,1.0,0.0,1.0,3.0,0.0,0.0,2.69,2.0,3.0,9.0
14208,49.0,52.5,8.31,2.0,1.0,0.0,1.0,3.0,0.0,0.0,2.33,2.0,1.0,7.0
14209,49.0,48.5,7.83,2.0,1.0,0.0,1.0,3.0,0.0,0.0,2.64,2.0,1.0,7.0
14210,49.0,54.7,8.27,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.62,2.0,6.0,5.0
14211,49.0,51.6,8.79,2.0,1.0,0.0,1.0,3.0,0.0,0.0,3.53,2.0,6.0,5.0
14212,49.0,51.9,7.85,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.63,2.0,4.0,3.0
14213,49.0,49.7,7.88,2.0,1.0,0.0,1.0,3.0,0.0,0.0,2.36,2.0,3.0,2.0
14214,49.0,48.5,7.87,2.0,1.0,0.0,1.0,3.0,0.0,0.0,2.73,2.0,2.0,1.0
14215,49.0,49.0,7.09,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.97,1.0,1.0,31.0
14216,49.0,47.9,7.08,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.28,1.0,0.0,30.0
14217,49.0,101.0,14.7,2.0,1.0,1.0,1.0,3.0,0.0,0.0,1.05,1.0,0.0,30.0
14218,49.0,83.6,12.1,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.97,1.0,5.0,28.0
14219,49.0,51.9,8.29,2.0,1.0,0.0,1.0,3.0,0.0,0.0,2.47,1.0,5.0,28.0
14220,49.0,49.5,7.93,2.0,1.0,0.0,1.0,3.0,0.0,0.0,2.52,1.0,3.0,26.0
14221,49.0,52.0,8.18,2.0,1.0,0.0,1.0,3.0,0.0,0.0,2.23,1.0,2.0,25.0
14222,49.0,49.2,7.17,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.07,1.0,1.0,24.0
14223,49.0,49.3,8.19,2.0,1.0,0.0,1.0,3.0,0.0,0.0,3.11,1.0,0.0,23.0
14224,49.0,63.4,9.92,2.0,1.0,1.0,1.0,3.0,0.0,0.0,2.15,1.0,6.0,22.0
14225,49.0,87.7,13.39,2.0,1.0,1.0,1.0,3.0,0.0,0.0,1.77,1.0,5.0,21.0
14226,49.0,107.3,15.36,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.82,1.0,5.0,21.0
14227,49.0,66.1,14.01,2.0,1.0,0.0,1.0,3.0,0.0,0.0,3.46,1.0,3.0,19.0
14228,49.0,53.3,6.24,2.0,1.0,0.0,1.0,3.0,0.0,0.0,3.46,1.0,1.0,17.0
14229,49.0,52.7,7.47,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.67,1.0,0.0,16.0
14230,49.0,46.9,8.24,2.0,1.0,0.0,1.0,3.0,0.0,0.0,4.07,1.0,6.0,15.0
14231,49.0,44.1,5.99,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.08,1.0,5.0,14.0
14232,49.0,108.4,15.13,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.46,1.0,5.0,14.0
14233,49.0,98.9,14.11,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.77,1.0,3.0,12.0
14234,49.0,62.5,10.56,2.0,1.0,0.0,1.0,3.0,0.0,0.0,3.4,1.0,1.0,10.0
14235,49.0,19.7,9.96,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.31,1.0,5.0,7.0
14236,49.0,71.8,3.59,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.31,1.0,5.0,7.0
14237,49.0,52.4,10.65,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.81,1.0,4.0,6.0
14238,49.0,98.5,10.95,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.81,1.0,3.0,5.0
14239,49.0,66.4,10.09,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.7,1.0,1.0,3.0
14240,49.0,47.1,7.2,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.79,12.0,4.0,30.0
14241,49.0,53.8,8.38,2.0,1.0,0.0,1.0,3.0,0.0,0.0,2.08,12.0,3.0,29.0
14242,49.0,79.2,12.24,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.95,12.0,2.0,28.0
14243,49.0,66.1,8.95,2.0,1.0,1.0,1.0,3.0,0.0,0.0,3.01,12.0,1.0,27.0
14244,49.0,53.5,8.12,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.68,12.0,4.0,23.0
14245,49.0,97.1,14.7,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.64,12.0,4.0,23.0
14246,49.0,110.1,15.83,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.88,12.0,2.0,21.0
14247,49.0,67.5,12.45,2.0,0.0,1.0,1.0,3.0,1.0,0.0,4.94,12.0,0.0,19.0
14248,49.0,67.3,10.83,2.0,0.0,1.0,1.0,3.0,0.0,0.0,2.59,12.0,6.0,18.0
14249,49.0,105.7,15.52,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.18,12.0,5.0,17.0
14250,49.0,102.3,14.69,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.86,12.0,3.0,15.0
14251,49.0,28.9,7.13,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.64,12.0,1.0,13.0
14252,49.0,99.5,12.31,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.64,12.0,0.0,12.0
14253,49.0,99.4,13.98,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.56,12.0,5.0,10.0
14254,49.0,96.5,14.34,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.36,12.0,3.0,8.0
14255,49.0,56.9,7.81,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.23,12.0,1.0,6.0
14256,49.0,61.6,9.37,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.71,12.0,6.0,4.0
14257,49.0,37.4,10.03,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,12.0,4.0,2.0
14258,49.0,49.7,7.73,2.0,1.0,0.0,1.0,3.0,0.0,0.0,2.05,12.0,3.0,1.0
14259,49.0,113.0,15.4,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.13,11.0,2.0,16.0
14260,49.0,104.3,13.1,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-0.94,11.0,5.0,12.0
14261,49.0,102.2,12.9,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-0.88,11.0,3.0,10.0
14262,49.0,26.0,14.5,3.0,1.0,1.0,1.0,3.0,0.0,0.0,-0.72,11.0,1.0,8.0
14263,49.0,118.9,4.02,3.0,1.0,1.0,1.0,3.0,0.0,0.0,-0.72,11.0,0.0,7.0
14264,49.0,125.3,15.7,3.0,1.0,1.0,1.0,3.0,0.0,0.0,-0.97,11.0,6.0,6.0
14265,49.0,101.4,12.3,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.37,11.0,4.0,4.0
14266,49.0,99.1,12.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.39,11.0,2.0,2.0
14267,49.0,18.6,12.1,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-0.99,10.0,5.0,29.0
14268,49.0,116.8,4.84,3.0,1.0,1.0,1.0,3.0,0.0,0.0,-0.99,10.0,5.0,29.0
14269,49.0,97.5,12.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.19,10.0,4.0,28.0
14270,49.0,108.7,13.6,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-0.99,10.0,2.0,26.0
14271,49.0,64.4,8.5,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-0.3,10.0,5.0,22.0
14272,49.0,104.6,12.7,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.36,10.0,4.0,21.0
14273,49.0,97.6,11.6,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.61,10.0,2.0,19.0
14274,49.0,133.8,16.6,3.0,0.0,1.0,1.0,2.0,0.0,0.0,-1.09,10.0,0.0,17.0
14275,49.0,130.1,15.74,3.0,0.0,1.0,1.0,2.0,0.0,0.0,-1.4,10.0,6.0,16.0
14276,49.0,28.2,3.46,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.23,10.0,5.0,15.0
14277,49.0,15.4,14.7,3.0,1.0,0.0,1.0,2.0,0.0,0.0,-1.89,10.0,3.0,13.0
14278,49.0,115.9,0.55,3.0,1.0,0.0,1.0,2.0,0.0,0.0,-1.89,10.0,2.0,12.0
14279,49.0,90.5,11.1,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.23,10.0,1.0,11.0
14280,49.0,90.3,11.5,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-0.76,10.0,6.0,9.0
14281,49.0,98.1,11.3,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.98,10.0,4.0,7.0
14282,49.0,99.6,11.8,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.65,10.0,2.0,5.0
14283,49.0,70.7,8.4,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.62,10.0,1.0,4.0
14284,49.0,96.0,10.9,3.0,1.0,0.0,1.0,3.0,0.0,0.0,-2.15,10.0,5.0,1.0
